,Length,Area,Moment of Inertia,Material,Location,Latitude,Longitude
86,6.45,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
87,6.26,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
88,5.19,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
89,1.98,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
90,3.78,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
91,1.88,0.039704557975425284,0.00013137099366865895,Timber,Berkåk,62.8238946,9.9934341
92,6.23,0.007458266240256474,4.635477942545787e-06,Timber,Orkanger,63.3000,9.8468
93,4.61,0.03297005964671805,9.058540275901215e-05,Timber,Steinkjer,64.024861,11.4891085
94,6.62,0.01976053438100317,3.25398932519007e-05,Timber,Berkåk,62.8238946,9.9934341
95,1.73,0.012654845354187583,1.3345425911533589e-05,Timber,Melhus,63.2897753,10.2934154
96,8.53,0.02251757378540853,4.225342743177645e-05,Timber,Støren,63.033639,10.286356
97,4.13,0.036165504243287794,0.00010899530809760561,Timber,Meråker,63.415312,11.747262
98,9.85,0.021985008481634434,4.02783831614615e-05,Timber,Steinkjer,64.024861,11.4891085
99,4.32,0.02027814423269642,3.426692779350325e-05,Timber,Støren,63.033639,10.286356
100,6.49,0.011955024240770468,1.1910217049784124e-05,Timber,Støren,63.033639,10.286356
101,9.52,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
102,3.26,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
103,1.73,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
104,7.0,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
105,8.56,0.021970809951522913,4.022637416049486e-05,Timber,Steinkjer,64.024861,11.4891085
106,7.66,0.00866203697651606,6.252573715210958e-06,Timber,Orkanger,63.3000,9.8468
107,7.14,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
108,9.15,0.027279350870317375,6.201358199215711e-05,Timber,Meråker,63.415312,11.747262
109,7.28,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
110,1.62,0.019386711101762467,3.132038061193334e-05,Timber,Steinkjer,64.024861,11.4891085
111,6.25,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
112,8.05,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
113,7.53,0.03892820494801888,0.0001262837617062468,Timber,Steinkjer,64.024861,11.4891085
114,9.95,0.016637600669016088,2.306747966847038e-05,Timber,Berkåk,62.8238946,9.9934341
115,6.36,0.010296334045600142,8.834541231548716e-06,Timber,Støren,63.033639,10.286356
116,4.34,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
117,3.49,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
118,1.49,0.010568097846666753,9.307057674726871e-06,Timber,Melhus,63.2897753,10.2934154
119,5.08,0.022763679624598604,4.318209250428047e-05,Timber,Meråker,63.415312,11.747262
120,7.94,0.03959588600774791,0.00013065284906154723,Timber,Melhus,63.2897753,10.2934154
121,8.13,0.01869136625361134,2.9113931035553402e-05,Timber,Meråker,63.415312,11.747262
122,3.72,0.03570489643726826,0.000106236635799671,Timber,Støren,63.033639,10.286356
123,9.55,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
124,9.43,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
125,6.88,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
126,8.85,0.0325210492754349,8.81348871646054e-05,Timber,Melhus,63.2897753,10.2934154
127,5.14,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
128,3.88,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
129,7.05,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
130,8.29,0.0318987727266127,8.479430845534086e-05,Timber,Berkåk,62.8238946,9.9934341
131,7.58,0.011877821034208242,1.175688604338998e-05,Timber,Berkåk,62.8238946,9.9934341
132,9.47,0.029425312796872865,7.215408609948416e-05,Timber,Støren,63.033639,10.286356
133,2.13,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
134,2.28,0.008248027914416778,5.669163706416532e-06,Timber,Melhus,63.2897753,10.2934154
135,4.05,0.010110464574254088,8.518457825603909e-06,Timber,Steinkjer,64.024861,11.4891085
136,4.0,0.0341517483383685,9.71951595472713e-05,Timber,Berkåk,62.8238946,9.9934341
137,5.52,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
138,7.98,0.03304939243698806,9.102186170450363e-05,Timber,Melhus,63.2897753,10.2934154
139,4.51,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
140,8.5,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
141,7.74,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
142,4.94,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
143,6.45,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
144,3.09,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
145,4.38,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
146,1.82,0.020618605053557414,3.542723952954861e-05,Timber,Meråker,63.415312,11.747262
147,5.53,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
148,7.51,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
149,6.21,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
150,5.62,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
151,1.57,0.026268545566967977,5.750304051698941e-05,Timber,Berkåk,62.8238946,9.9934341
152,5.63,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
153,4.4,0.025289549788629063,5.3296777375962355e-05,Timber,Steinkjer,64.024861,11.4891085
154,2.96,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
155,4.69,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
156,5.64,0.034731177702710184,0.00010052122538476941,Timber,Orkanger,63.3000,9.8468
157,2.77,0.017604135429155232,2.582546535066987e-05,Timber,Orkanger,63.3000,9.8468
158,9.92,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
159,8.46,0.03539783188812057,0.00010441720853163711,Timber,Orkanger,63.3000,9.8468
160,1.47,0.02880571600473554,6.914743954545644e-05,Timber,Berkåk,62.8238946,9.9934341
161,8.41,0.021034369531865153,3.6870391800254754e-05,Timber,Berkåk,62.8238946,9.9934341
162,3.6,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
163,4.56,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
164,5.03,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
165,4.48,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
166,3.18,0.03178184501129588,8.417380602683605e-05,Timber,Melhus,63.2897753,10.2934154
167,5.66,0.008312145225100938,5.757646520264027e-06,Timber,Støren,63.033639,10.286356
168,8.43,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
169,2.64,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
170,3.46,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
171,6.51,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
172,6.07,0.03347390645875496,9.33752011341231e-05,Timber,Meråker,63.415312,11.747262
173,4.98,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
174,1.88,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
175,2.35,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
176,7.35,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
177,2.71,0.032635933239948775,8.875867820353277e-05,Timber,Meråker,63.415312,11.747262
178,7.46,0.03855000449575165,0.00012384190388520602,Timber,Steinkjer,64.024861,11.4891085
179,6.24,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
180,9.85,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
181,5.43,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
182,4.64,0.0076320652451970904,4.854034992245443e-06,Timber,Orkanger,63.3000,9.8468
183,7.13,0.01948898395973283,3.165170798189363e-05,Timber,Melhus,63.2897753,10.2934154
184,3.68,0.03777220778169793,0.00011889497339198015,Timber,Meråker,63.415312,11.747262
185,2.82,0.014787910242930743,1.8223524112747998e-05,Timber,Melhus,63.2897753,10.2934154
186,7.71,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
187,1.49,0.023949347787389517,4.779760495344493e-05,Timber,Berkåk,62.8238946,9.9934341
188,2.2,0.027484362839665565,6.294918339186578e-05,Timber,Berkåk,62.8238946,9.9934341
189,8.34,0.0337549768922474,9.4949872083013e-05,Timber,Meråker,63.415312,11.747262
190,8.66,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
191,2.66,0.014705037828065875,1.8019844793737363e-05,Timber,Melhus,63.2897753,10.2934154
192,2.21,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
193,2.19,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
194,4.06,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
195,1.67,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
196,5.41,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
197,3.62,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
198,9.51,0.030632975307477796,7.81982646823787e-05,Timber,Støren,63.033639,10.286356
199,9.64,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
200,9.86,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
201,1.3,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
202,4.21,0.025916478588822598,5.5971988537075016e-05,Timber,Støren,63.033639,10.286356
203,2.74,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
204,3.87,0.033474119135555605,9.337638765844749e-05,Timber,Melhus,63.2897753,10.2934154
205,5.42,0.024144437436221886,4.857948825930274e-05,Timber,Berkåk,62.8238946,9.9934341
206,6.36,0.03185355459049123,8.455407833745042e-05,Timber,Berkåk,62.8238946,9.9934341
207,8.12,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
208,8.88,0.023184956566921038,4.4795184250834574e-05,Timber,Berkåk,62.8238946,9.9934341
209,5.99,0.021682175576098993,3.917639480939864e-05,Timber,Steinkjer,64.024861,11.4891085
210,1.39,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
211,9.18,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
212,6.13,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
213,4.75,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
214,7.02,0.016624823718083385,2.3032063638112323e-05,Timber,Melhus,63.2897753,10.2934154
215,2.79,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
216,6.49,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
217,8.76,0.019897851717085545,3.299370857959368e-05,Timber,Melhus,63.2897753,10.2934154
218,2.4,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
219,6.9,0.006056348273428717,3.0566128674219163e-06,Timber,Melhus,63.2897753,10.2934154
220,9.64,0.03207727512101424,8.57459649324366e-05,Timber,Steinkjer,64.024861,11.4891085
221,6.52,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
222,2.26,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
223,2.36,0.036173932748980245,0.0001090461175439788,Timber,Steinkjer,64.024861,11.4891085
224,9.92,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
225,2.77,0.01714096835906579,2.4484399690541218e-05,Timber,Berkåk,62.8238946,9.9934341
226,8.72,0.027480450760978516,6.293126450221372e-05,Timber,Støren,63.033639,10.286356
227,5.9,0.016038918111634493,2.143724118264308e-05,Timber,Meråker,63.415312,11.747262
228,1.72,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
229,2.61,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
230,9.95,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
231,3.45,0.03109265599199864,8.05627713863974e-05,Timber,Berkåk,62.8238946,9.9934341
232,5.25,0.028758712391533277,6.89219615349108e-05,Timber,Steinkjer,64.024861,11.4891085
233,3.82,0.022024309458417598,4.04225172600119e-05,Timber,Støren,63.033639,10.286356
234,5.95,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
235,8.76,0.00803484282226209,5.379891598204719e-06,Timber,Steinkjer,64.024861,11.4891085
236,2.81,0.017290751764036095,2.491417471379311e-05,Timber,Støren,63.033639,10.286356
237,1.88,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
238,4.12,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
239,7.75,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
240,2.52,0.01836187714056418,2.809654434376445e-05,Timber,Meråker,63.415312,11.747262
241,2.68,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
242,2.38,0.0065375892913158385,3.561672811827294e-06,Timber,Berkåk,62.8238946,9.9934341
243,7.4,0.004281731166429081,1.5277684817975115e-06,Timber,Melhus,63.2897753,10.2934154
244,8.46,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
245,8.2,0.011987115954572188,1.197424574236326e-05,Timber,Berkåk,62.8238946,9.9934341
246,3.77,0.021706757511360426,3.926527680475019e-05,Timber,Melhus,63.2897753,10.2934154
247,3.88,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
248,9.54,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
249,5.56,0.024189973685946838,4.876290224390003e-05,Timber,Orkanger,63.3000,9.8468
250,9.94,0.028772949589782656,6.899021900801448e-05,Timber,Steinkjer,64.024861,11.4891085
251,7.26,0.035737779630759844,0.00010643240774472943,Timber,Orkanger,63.3000,9.8468
252,7.63,0.01781711022719005,2.6454118070653353e-05,Timber,Støren,63.033639,10.286356
253,5.28,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
254,3.98,0.01956540523143372,3.19004234891845e-05,Timber,Steinkjer,64.024861,11.4891085
255,2.24,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
256,3.91,0.03242526311399895,8.76164740010051e-05,Timber,Støren,63.033639,10.286356
257,3.9,0.037553009055012396,0.00011751904075715358,Timber,Støren,63.033639,10.286356
258,5.32,0.02514473894599669,5.268815805519356e-05,Timber,Orkanger,63.3000,9.8468
259,4.33,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
260,2.28,0.013369008803780948,1.4894199699631042e-05,Timber,Melhus,63.2897753,10.2934154
261,3.6,0.03455335793621058,9.949454538899057e-05,Timber,Støren,63.033639,10.286356
262,6.16,0.009676176613066821,7.802366153938442e-06,Timber,Støren,63.033639,10.286356
263,8.26,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
264,6.77,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
265,5.54,0.03070506656376689,7.856675939044628e-05,Timber,Støren,63.033639,10.286356
266,6.13,0.023270675540685112,4.5127028343320024e-05,Timber,Berkåk,62.8238946,9.9934341
267,2.93,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
268,1.87,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
269,6.37,0.017949063503197474,2.68474067201513e-05,Timber,Melhus,63.2897753,10.2934154
270,3.04,0.018505760868690303,2.853859877742911e-05,Timber,Meråker,63.415312,11.747262
271,4.65,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
272,1.53,0.015248688466771144,1.9376874996386607e-05,Timber,Støren,63.033639,10.286356
273,2.07,0.030225105188757023,7.612974863928556e-05,Timber,Meråker,63.415312,11.747262
274,1.71,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
275,3.48,0.014187762615300865,1.677438400234407e-05,Timber,Berkåk,62.8238946,9.9934341
276,7.2,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
277,9.34,0.03411717111887515,9.699844709621737e-05,Timber,Steinkjer,64.024861,11.4891085
278,3.52,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
279,7.06,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
280,4.96,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
281,8.57,0.026132721185870133,5.6909926381535474e-05,Timber,Steinkjer,64.024861,11.4891085
282,6.63,0.019732095288143767,3.244629870503212e-05,Timber,Meråker,63.415312,11.747262
283,1.07,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
284,5.91,0.020423727306190242,3.476071975646841e-05,Timber,Melhus,63.2897753,10.2934154
285,4.96,0.024278216477379114,4.911931627687356e-05,Timber,Berkåk,62.8238946,9.9934341
286,4.1,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
287,7.26,0.019584978426620932,3.196428166426728e-05,Timber,Orkanger,63.3000,9.8468
288,5.75,0.011621471241549039,1.125488281817928e-05,Timber,Meråker,63.415312,11.747262
289,5.96,0.024509947689767223,5.0061461312927135e-05,Timber,Steinkjer,64.024861,11.4891085
290,3.71,0.007629909039917286,4.851292663117627e-06,Timber,Berkåk,62.8238946,9.9934341
291,4.25,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
292,7.09,0.02546944402623625,5.405771491713178e-05,Timber,Orkanger,63.3000,9.8468
293,8.94,0.03419119142072927,9.741979756407923e-05,Timber,Melhus,63.2897753,10.2934154
294,9.6,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
295,7.47,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
296,1.52,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
297,5.46,0.02253539870963352,4.232034958351268e-05,Timber,Meråker,63.415312,11.747262
298,2.24,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
299,5.6,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
300,8.3,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
301,2.01,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
302,3.3,0.008637563288001394,6.217291629519122e-06,Timber,Melhus,63.2897753,10.2934154
303,6.97,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
304,3.12,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
305,5.89,0.03422469121988188,9.761079075802164e-05,Timber,Steinkjer,64.024861,11.4891085
306,8.72,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
307,6.29,0.015001642935126019,1.8754107562751366e-05,Timber,Steinkjer,64.024861,11.4891085
308,3.92,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
309,1.02,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
310,9.31,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
311,2.05,0.036551501688305496,0.00011133435630584995,Timber,Meråker,63.415312,11.747262
312,4.78,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
313,7.5,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
314,5.65,0.03225436946150677,8.669536244661505e-05,Timber,Støren,63.033639,10.286356
315,9.67,0.024937373746882378,5.18227174493082e-05,Timber,Meråker,63.415312,11.747262
316,9.08,0.02405514196892495,4.822082126209454e-05,Timber,Orkanger,63.3000,9.8468
317,4.03,0.019628718230292986,3.2107214947019686e-05,Timber,Berkåk,62.8238946,9.9934341
318,6.08,0.037593724375578674,0.00011777400936891485,Timber,Steinkjer,64.024861,11.4891085
319,1.62,0.01920619327485974,3.073982167593896e-05,Timber,Berkåk,62.8238946,9.9934341
320,1.88,0.039342854908693645,0.00012898835269720997,Timber,Støren,63.033639,10.286356
321,7.98,0.03483356702539597,0.00010111478264272947,Timber,Meråker,63.415312,11.747262
322,9.72,0.017085103652007622,2.432506389998702e-05,Timber,Meråker,63.415312,11.747262
323,6.41,0.005292537182269386,2.3342458188086645e-06,Timber,Meråker,63.415312,11.747262
324,6.34,0.03803136067248601,0.00012053203288339297,Timber,Melhus,63.2897753,10.2934154
325,5.95,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
326,1.55,0.012646259812952957,1.3327323938059079e-05,Timber,Berkåk,62.8238946,9.9934341
327,5.78,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
