,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
166,5.1,0.00103,1.71e-06,Steel,0,0,0
167,9.02,0.00201,8.69e-06,Steel,0,0,0
168,4.81,0.00459,5.79e-05,Steel,0,0,0
169,5.88,0.02806113974093913,6.561896363004278e-05,Timber,0,0,0
170,3.64,0.00538,8.36e-05,Steel,0,0,0
171,7.2,0.013187630081663215,1.4492798930899046e-05,Timber,0,0,0
172,8.97,0.015663661569652224,2.044585781405e-05,Timber,0,0,0
173,5.9,0.00538,8.36e-05,Steel,0,0,0
174,3.68,0.00201,8.69e-06,Steel,0,0,0
175,2.92,0.00334,2.77e-05,Steel,0,0,0
176,4.25,0.00103,1.71e-06,Steel,0,0,0
177,4.09,0.007542947590976137,4.741338196684392e-06,Timber,0,0,0
178,8.87,0.03753393344245222,0.00011739967997186942,Timber,0,0,0
179,2.44,0.00201,8.69e-06,Steel,0,0,0
180,7.74,0.01744596597012625,2.5363477385900265e-05,Timber,0,0,0
181,1.08,0.00201,8.69e-06,Steel,0,0,0
182,6.54,0.018322130479894484,2.7975038776856538e-05,Timber,0,0,0
183,9.94,0.00239,1.32e-05,Steel,0,0,0
184,9.68,0.038531519998877925,0.00012372316945199414,Timber,0,0,0
185,8.1,0.00103,1.71e-06,Steel,0,0,0
186,6.83,0.031135112433797178,8.078293552209931e-05,Timber,0,0,0
187,5.29,0.00459,5.79e-05,Steel,0,0,0
188,7.81,0.01571356142175674,2.0576334379610146e-05,Timber,0,0,0
189,2.55,0.032944927665233006,9.044735490561959e-05,Timber,0,0,0
190,5.08,0.012603144609348723,1.3236604503679649e-05,Timber,0,0,0
191,7.84,0.024944138816683694,5.1850838442165516e-05,Timber,0,0,0
192,3.69,0.038709416175782885,0.0001248682417224968,Timber,0,0,0
193,5.46,0.00239,1.32e-05,Steel,0,0,0
194,2.23,0.00334,2.77e-05,Steel,0,0,0
195,4.69,0.026857936108300645,6.011239433312997e-05,Timber,0,0,0
196,9.35,0.00164,5.41e-06,Steel,0,0,0
197,7.84,0.005807504393412229,2.8105922732918614e-06,Timber,0,0,0
198,3.79,0.028173880292507072,6.61472942280432e-05,Timber,0,0,0
199,2.96,0.017996399134059038,2.698919848269674e-05,Timber,0,0,0
200,2.67,0.00239,1.32e-05,Steel,0,0,0
201,6.91,0.00538,8.36e-05,Steel,0,0,0
202,5.72,0.024455353745704674,4.983869390229597e-05,Timber,0,0,0
203,2.7,0.034132707191837294,9.708680835364177e-05,Timber,0,0,0
204,1.37,0.03263303722045232,8.874292651928554e-05,Timber,0,0,0
205,9.38,0.03456501793621533,9.956170541090729e-05,Timber,0,0,0
206,5.84,0.00334,2.77e-05,Steel,0,0,0
207,2.67,0.034788703628863105,0.00010085449168140609,Timber,0,0,0
208,4.15,0.00103,1.71e-06,Steel,0,0,0
209,2.79,0.00459,5.79e-05,Steel,0,0,0
210,5.56,0.016516480786223954,2.2732844796808756e-05,Timber,0,0,0
211,2.65,0.00201,8.69e-06,Steel,0,0,0
212,5.11,0.005694651350281597,2.702421166772002e-06,Timber,0,0,0
213,9.53,0.006608013350081904,3.6388200362383886e-06,Timber,0,0,0
214,9.38,0.00103,1.71e-06,Steel,0,0,0
215,4.74,0.00239,1.32e-05,Steel,0,0,0
216,3.53,0.026198985043582396,5.719890144282117e-05,Timber,0,0,0
217,4.27,0.00538,8.36e-05,Steel,0,0,0
218,7.87,0.00239,1.32e-05,Steel,0,0,0
219,7.21,0.00538,8.36e-05,Steel,0,0,0
220,4.6,0.00164,5.41e-06,Steel,0,0,0
221,3.39,0.012467364329574708,1.2952931110529316e-05,Timber,0,0,0
222,8.67,0.03181585244039272,8.435403887573695e-05,Timber,0,0,0
223,3.8,0.00239,1.32e-05,Steel,0,0,0
224,7.78,0.019668713070442885,3.223818948728423e-05,Timber,0,0,0
225,5.79,0.0333344210829878,9.259863574482847e-05,Timber,0,0,0
226,3.9,0.00459,5.79e-05,Steel,0,0,0
227,4.57,0.00164,5.41e-06,Steel,0,0,0
228,9.08,0.028449229162943148,6.744655333047125e-05,Timber,0,0,0
229,6.43,0.00164,5.41e-06,Steel,0,0,0
230,9.94,0.022535323403049465,4.232006674000241e-05,Timber,0,0,0
231,4.42,0.00334,2.77e-05,Steel,0,0,0
232,9.24,0.033622212838255075,9.420443301174371e-05,Timber,0,0,0
233,5.55,0.00164,5.41e-06,Steel,0,0,0
234,7.84,0.00459,5.79e-05,Steel,0,0,0
235,7.36,0.00201,8.69e-06,Steel,0,0,0
236,9.59,0.023586211232744635,4.635911335963743e-05,Timber,0,0,0
237,3.96,0.036152129509143746,0.00010891470567049183,Timber,0,0,0
238,8.07,0.00103,1.71e-06,Steel,0,0,0
239,5.18,0.03976055164644482,0.0001317417889358005,Timber,0,0,0
240,1.4,0.022375032282828014,4.1720172471466315e-05,Timber,0,0,0
241,6.37,0.00201,8.69e-06,Steel,0,0,0
242,5.76,0.03310685414767324,9.133864929627572e-05,Timber,0,0,0
243,8.8,0.00103,1.71e-06,Steel,0,0,0
244,5.72,0.00459,5.79e-05,Steel,0,0,0
245,3.07,0.02916769466563179,7.089620100896043e-05,Timber,0,0,0
246,5.36,0.036328990361840216,0.00010998296172588994,Timber,0,0,0
247,3.59,0.009658791693965154,7.774354748950856e-06,Timber,0,0,0
248,7.2,0.03391360946018514,9.58444088848299e-05,Timber,0,0,0
249,5.71,0.00103,1.71e-06,Steel,0,0,0
250,8.42,0.03313632367630652,9.150132889841266e-05,Timber,0,0,0
251,2.93,0.00334,2.77e-05,Steel,0,0,0
252,1.71,0.030099884918225395,7.550025600753438e-05,Timber,0,0,0
253,1.56,0.00538,8.36e-05,Steel,0,0,0
254,4.73,0.00164,5.41e-06,Steel,0,0,0
255,2.88,0.00239,1.32e-05,Steel,0,0,0
256,3.77,0.00103,1.71e-06,Steel,0,0,0
257,7.11,0.00538,8.36e-05,Steel,0,0,0
258,5.4,0.007488134059473472,4.672679307720555e-06,Timber,0,0,0
259,5.53,0.00201,8.69e-06,Steel,0,0,0
260,4.15,0.00201,8.69e-06,Steel,0,0,0
261,2.66,0.00103,1.71e-06,Steel,0,0,0
262,7.84,0.022572159425378678,4.245853176039263e-05,Timber,0,0,0
263,6.38,0.00334,2.77e-05,Steel,0,0,0
264,3.82,0.023350719661583336,4.543800905948788e-05,Timber,0,0,0
265,3.06,0.00459,5.79e-05,Steel,0,0,0
266,1.57,0.01630209510714433,2.2146525406864925e-05,Timber,0,0,0
267,3.39,0.020463652908344853,3.4896757529434234e-05,Timber,0,0,0
268,5.39,0.00459,5.79e-05,Steel,0,0,0
269,9.11,0.00459,5.79e-05,Steel,0,0,0
270,6.29,0.016607184385303172,2.2983214433954788e-05,Timber,0,0,0
271,6.65,0.03739734592567545,0.00011654679019038619,Timber,0,0,0
272,3.53,0.00239,1.32e-05,Steel,0,0,0
273,3.35,0.023648949166638712,4.6606066390521824e-05,Timber,0,0,0
274,2.47,0.00334,2.77e-05,Steel,0,0,0
275,5.39,0.019835936244408037,3.2788697224351704e-05,Timber,0,0,0
276,1.52,0.00334,2.77e-05,Steel,0,0,0
277,3.04,0.00201,8.69e-06,Steel,0,0,0
278,7.08,0.006716891970836535,3.759719812324026e-06,Timber,0,0,0
279,2.05,0.00103,1.71e-06,Steel,0,0,0
280,2.88,0.029148114562460657,7.080104854552759e-05,Timber,0,0,0
281,7.64,0.007384366291712545,4.54407212751504e-06,Timber,0,0,0
282,5.38,0.027066545284324645,6.104982280236639e-05,Timber,0,0,0
283,4.18,0.00239,1.32e-05,Steel,0,0,0
284,1.01,0.009447363689294823,7.437723389817191e-06,Timber,0,0,0
285,7.23,0.00239,1.32e-05,Steel,0,0,0
286,6.55,0.00201,8.69e-06,Steel,0,0,0
287,1.11,0.015304645516545557,1.9519347865593167e-05,Timber,0,0,0
288,6.9,0.00538,8.36e-05,Steel,0,0,0
289,4.68,0.00103,1.71e-06,Steel,0,0,0
290,9.08,0.00164,5.41e-06,Steel,0,0,0
291,4.44,0.00459,5.79e-05,Steel,0,0,0
292,1.46,0.00103,1.71e-06,Steel,0,0,0
293,3.18,0.03194435173531797,8.503680064914268e-05,Timber,0,0,0
294,9.9,0.00459,5.79e-05,Steel,0,0,0
295,3.1,0.00239,1.32e-05,Steel,0,0,0
296,4.26,0.00164,5.41e-06,Steel,0,0,0
297,6.43,0.00239,1.32e-05,Steel,0,0,0
298,9.58,0.027819534312237666,6.449387411248073e-05,Timber,0,0,0
299,9.78,0.00164,5.41e-06,Steel,0,0,0
300,7.23,0.00538,8.36e-05,Steel,0,0,0
301,1.56,0.03872199361830615,0.00012494939914801188,Timber,0,0,0
302,1.43,0.028761169688934246,6.893374015630583e-05,Timber,0,0,0
303,4.88,0.00459,5.79e-05,Steel,0,0,0
304,5.6,0.00334,2.77e-05,Steel,0,0,0
305,9.23,0.00201,8.69e-06,Steel,0,0,0
306,8.96,0.007861660667517097,5.1504757042654474e-06,Timber,0,0,0
307,6.07,0.00201,8.69e-06,Steel,0,0,0
308,5.94,0.025915850777115067,5.5969276791807965e-05,Timber,0,0,0
309,8.47,0.00103,1.71e-06,Steel,0,0,0
310,5.11,0.00239,1.32e-05,Steel,0,0,0
311,9.48,0.00334,2.77e-05,Steel,0,0,0
312,6.08,0.028754858857558154,6.890349232650755e-05,Timber,0,0,0
313,2.48,0.00164,5.41e-06,Steel,0,0,0
314,3.53,0.00239,1.32e-05,Steel,0,0,0
315,6.96,0.019587134837274853,3.197132092779885e-05,Timber,0,0,0
316,2.96,0.035313351532872725,0.00010391939970702036,Timber,0,0,0
317,5.42,0.029714282473510635,7.35782152429651e-05,Timber,0,0,0
318,7.81,0.00538,8.36e-05,Steel,0,0,0
319,4.32,0.013335821659919988,1.4820344945432592e-05,Timber,0,0,0
320,5.0,0.00239,1.32e-05,Steel,0,0,0
321,7.65,0.011745684222151305,1.149675815387451e-05,Timber,0,0,0
322,9.24,0.00164,5.41e-06,Steel,0,0,0
323,3.47,0.008715329128745156,6.329746818529483e-06,Timber,0,0,0
324,2.46,0.008205056978622663,5.610246668537038e-06,Timber,0,0,0
325,5.11,0.00164,5.41e-06,Steel,0,0,0
326,2.26,0.00538,8.36e-05,Steel,0,0,0
327,7.8,0.018230667473338354,2.7696436376953087e-05,Timber,0,0,0
328,9.14,0.00239,1.32e-05,Steel,0,0,0
329,6.03,0.00334,2.77e-05,Steel,0,0,0
330,4.8,0.00103,1.71e-06,Steel,0,0,0
331,6.3,0.02845003882822276,6.745039244394857e-05,Timber,0,0,0
332,6.2,0.03278520472984725,8.95724707648332e-05,Timber,0,0,0
333,5.76,0.034389626846853344,9.855386955548468e-05,Timber,0,0,0
334,9.28,0.024131554060026966,4.852765844600033e-05,Timber,0,0,0
335,3.82,0.00538,8.36e-05,Steel,0,0,0
336,9.27,0.008943393046074603,6.665356598047964e-06,Timber,0,0,0
337,7.24,0.025156030143334323,5.273548771436208e-05,Timber,0,0,0
338,6.58,0.00538,8.36e-05,Steel,0,0,0
339,1.75,0.03514798823401822,0.00010294842307489027,Timber,0,0,0
340,1.66,0.03324105136012406,9.208062462720048e-05,Timber,0,0,0
341,2.25,0.00164,5.41e-06,Steel,0,0,0
342,8.74,0.00538,8.36e-05,Steel,0,0,0
343,1.27,0.00538,8.36e-05,Steel,0,0,0
344,7.05,0.00103,1.71e-06,Steel,0,0,0
345,5.54,0.00629255212443707,3.2996843532297905e-06,Timber,0,0,0
346,9.9,0.00164,5.41e-06,Steel,0,0,0
347,4.77,0.016990891115436377,2.4057531741384567e-05,Timber,0,0,0
348,1.45,0.00459,5.79e-05,Steel,0,0,0
349,8.76,0.014114339715147825,1.6601215466216598e-05,Timber,0,0,0
350,3.24,0.03674610315756563,0.0001125230081055379,Timber,0,0,0
351,5.07,0.03435756731105999,9.837020262783483e-05,Timber,0,0,0
352,8.8,0.028641103739317074,6.835940195052687e-05,Timber,0,0,0
353,1.67,0.00164,5.41e-06,Steel,0,0,0
354,9.33,0.0268968468996414,6.028669776189577e-05,Timber,0,0,0
355,5.03,0.026588930993587844,5.891427094848135e-05,Timber,0,0,0
356,8.84,0.00239,1.32e-05,Steel,0,0,0
357,6.44,0.00459,5.79e-05,Steel,0,0,0
358,1.84,0.00103,1.71e-06,Steel,0,0,0
359,1.14,0.00334,2.77e-05,Steel,0,0,0
360,5.37,0.01256647627773049,1.3159693836563596e-05,Timber,0,0,0
361,3.56,0.006785419594041615,3.836826588933657e-06,Timber,0,0,0
362,2.58,0.024109927382385113,4.844071653199029e-05,Timber,0,0,0
363,3.71,0.00201,8.69e-06,Steel,0,0,0
364,8.42,0.00201,8.69e-06,Steel,0,0,0
365,7.06,0.03686554877108825,0.00011325572384945718,Timber,0,0,0
366,8.94,0.00164,5.41e-06,Steel,0,0,0
367,8.09,0.00239,1.32e-05,Steel,0,0,0
368,6.63,0.00459,5.79e-05,Steel,0,0,0
369,4.06,0.02961756573474252,7.310001667098285e-05,Timber,0,0,0
370,5.13,0.00164,5.41e-06,Steel,0,0,0
371,7.24,0.00164,5.41e-06,Steel,0,0,0
372,2.87,0.00103,1.71e-06,Steel,0,0,0
373,4.61,0.00103,1.71e-06,Steel,0,0,0
374,8.96,0.022371883151617103,4.170842964580076e-05,Timber,0,0,0
375,7.63,0.00459,5.79e-05,Steel,0,0,0
376,7.11,0.00164,5.41e-06,Steel,0,0,0
377,5.28,0.027325853285169475,6.222518814688395e-05,Timber,0,0,0
378,2.75,0.00334,2.77e-05,Steel,0,0,0
379,6.91,0.018626119348417028,2.8911026831789596e-05,Timber,0,0,0
380,9.91,0.00239,1.32e-05,Steel,0,0,0
381,6.43,0.0054202246856583135,2.4482363035849802e-06,Timber,0,0,0
382,9.26,0.036983615609400625,0.00011398231862865846,Timber,0,0,0
383,2.67,0.013376697366242635,1.4911336035670222e-05,Timber,0,0,0
384,2.94,0.013104758052072006,1.4311223633612172e-05,Timber,0,0,0
385,2.56,0.025908297944304073,5.593665853090255e-05,Timber,0,0,0
386,5.67,0.00334,2.77e-05,Steel,0,0,0
387,6.72,0.00103,1.71e-06,Steel,0,0,0
388,8.3,0.016404438415868788,2.242546664500264e-05,Timber,0,0,0
389,6.29,0.013378918539372424,1.4916288440263594e-05,Timber,0,0,0
390,1.95,0.03085850328166669,7.935393539871948e-05,Timber,0,0,0
391,2.58,0.039519141638824445,0.000130146879655789,Timber,0,0,0
392,1.32,0.00164,5.41e-06,Steel,0,0,0
393,6.54,0.008695305433586058,6.3006947152792685e-06,Timber,0,0,0
394,2.47,0.00239,1.32e-05,Steel,0,0,0
395,1.65,0.019072792273032387,3.0314283757520324e-05,Timber,0,0,0
396,4.63,0.00334,2.77e-05,Steel,0,0,0
397,4.44,0.00201,8.69e-06,Steel,0,0,0
398,9.06,0.00201,8.69e-06,Steel,0,0,0
399,8.77,0.037442897321566734,0.00011683087998611577,Timber,0,0,0
400,4.87,0.00334,2.77e-05,Steel,0,0,0
401,1.76,0.00164,5.41e-06,Steel,0,0,0
402,8.19,0.00201,8.69e-06,Steel,0,0,0
403,6.29,0.01594177192628341,2.1178341012469828e-05,Timber,0,0,0
404,4.33,0.02993531502006803,7.467692377922589e-05,Timber,0,0,0
405,5.64,0.013036721997825827,1.4163010037382985e-05,Timber,0,0,0
406,3.12,0.025517304242196052,5.426106798239972e-05,Timber,0,0,0
407,6.88,0.004439764923740155,1.6426260481727854e-06,Timber,0,0,0
408,1.01,0.03533168171117283,0.00010402731104496874,Timber,0,0,0
409,6.29,0.00459,5.79e-05,Steel,0,0,0
410,9.89,0.00459,5.79e-05,Steel,0,0,0
411,2.36,0.00459,5.79e-05,Steel,0,0,0
412,5.48,0.00239,1.32e-05,Steel,0,0,0
413,4.58,0.00459,5.79e-05,Steel,0,0,0
414,2.65,0.016767847417564853,2.3430058918228028e-05,Timber,0,0,0
415,7.03,0.00728311878437449,4.420318268942379e-06,Timber,0,0,0
416,2.55,0.008630983206402692,6.207822592433775e-06,Timber,0,0,0
417,2.97,0.029272248994989432,7.140538010205499e-05,Timber,0,0,0
418,2.97,0.009967572499427653,8.279375127612202e-06,Timber,0,0,0
419,9.31,0.03511762333620429,0.00010277062239862665,Timber,0,0,0
420,1.37,0.025743174088620455,5.5225917679751634e-05,Timber,0,0,0
421,9.62,0.00538,8.36e-05,Steel,0,0,0
422,5.21,0.00103,1.71e-06,Steel,0,0,0
423,5.76,0.00334,2.77e-05,Steel,0,0,0
424,3.36,0.00459,5.79e-05,Steel,0,0,0
425,9.95,0.00201,8.69e-06,Steel,0,0,0
426,5.28,0.00239,1.32e-05,Steel,0,0,0
427,2.03,0.031016259929016507,8.016736499869292e-05,Timber,0,0,0
428,1.2,0.027963698046942632,6.516403403838194e-05,Timber,0,0,0
429,5.91,0.015052659069253405,1.8881878754598064e-05,Timber,0,0,0
430,8.07,0.032725524299419634,8.924666172265874e-05,Timber,0,0,0
431,5.73,0.01127851669572568,1.0600411571313577e-05,Timber,0,0,0
432,2.38,0.00103,1.71e-06,Steel,0,0,0
433,7.13,0.016261898700450663,2.203744577864325e-05,Timber,0,0,0
434,2.09,0.016769615116984535,2.3434999264316356e-05,Timber,0,0,0
