,Length,Area,Moment of Inertia,Material,Location,Latitude,Longitude
70,9.98,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
71,3.79,0.01983775400285302,3.279470698980925e-05,Timber,Melhus,63.2897753,10.2934154
72,1.39,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
73,2.54,0.011736268917227252,1.1478334008122878e-05,Timber,Steinkjer,64.024861,11.4891085
74,1.17,0.019378652981559052,3.1294349281640634e-05,Timber,Meråker,63.415312,11.747262
75,8.84,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
76,4.79,0.01570939696001387,2.056542940394109e-05,Timber,Berkåk,62.8238946,9.9934341
77,3.79,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
78,4.17,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
79,2.26,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
80,2.73,0.02194611879515559,4.013601084759012e-05,Timber,Støren,63.033639,10.286356
81,8.22,0.028297278957442815,6.672799969961133e-05,Timber,Steinkjer,64.024861,11.4891085
82,8.81,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
83,4.78,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
84,3.17,0.008351505878356013,5.81230420301792e-06,Timber,Støren,63.033639,10.286356
85,4.6,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
86,2.99,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
87,3.58,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
88,2.36,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
89,5.04,0.010491230171546226,9.172159209363488e-06,Timber,Støren,63.033639,10.286356
90,6.96,0.023658365466197234,4.6643188044346154e-05,Timber,Støren,63.033639,10.286356
91,6.72,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
92,9.32,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
93,3.29,0.00906327534855867,6.845246670315941e-06,Timber,Melhus,63.2897753,10.2934154
94,3.55,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
95,3.84,0.020551233126962613,3.519609858656379e-05,Timber,Steinkjer,64.024861,11.4891085
96,3.67,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
97,8.61,0.02298356357195442,4.402034953883918e-05,Timber,Steinkjer,64.024861,11.4891085
98,8.23,0.006794902673252305,3.8475585282476095e-06,Timber,Steinkjer,64.024861,11.4891085
99,2.27,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
100,4.01,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
101,5.4,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
102,3.08,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
103,1.83,0.0044689012444296015,1.6642565277053701e-06,Timber,Steinkjer,64.024861,11.4891085
104,3.36,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
105,8.47,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
106,1.32,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
107,4.89,0.035229669178567236,0.0001034274658692742,Timber,Støren,63.033639,10.286356
108,5.83,0.0187723084323716,2.9366630323340817e-05,Timber,Melhus,63.2897753,10.2934154
109,2.14,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
110,7.59,0.02278143006244179,4.324946297416054e-05,Timber,Orkanger,63.3000,9.8468
111,8.88,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
112,7.84,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
113,9.23,0.024034923293846606,4.813979481175752e-05,Timber,Melhus,63.2897753,10.2934154
114,7.07,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
115,5.09,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
116,4.58,0.014029909434400634,1.6403196561456993e-05,Timber,Meråker,63.415312,11.747262
117,3.0,0.028840341731875666,6.931377593428075e-05,Timber,Steinkjer,64.024861,11.4891085
118,9.62,0.004447330764586431,1.6482292441364106e-06,Timber,Meråker,63.415312,11.747262
119,4.26,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
120,2.52,0.007549531374013212,4.749618663934151e-06,Timber,Meråker,63.415312,11.747262
121,7.9,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
122,2.72,0.01858652502576749,2.8788242711123426e-05,Timber,Meråker,63.415312,11.747262
123,5.41,0.016073793204148937,2.153056899747871e-05,Timber,Berkåk,62.8238946,9.9934341
124,2.92,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
125,5.51,0.029062282474592416,7.038468855275012e-05,Timber,Orkanger,63.3000,9.8468
126,9.42,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
127,7.8,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
128,7.73,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
129,1.78,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
130,7.51,0.0236548646412522,4.662938509966363e-05,Timber,Støren,63.033639,10.286356
131,1.44,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
132,4.02,0.03111546981151327,8.06810384659328e-05,Timber,Berkåk,62.8238946,9.9934341
133,1.09,0.01930923356801394,3.107054174867636e-05,Timber,Steinkjer,64.024861,11.4891085
134,3.15,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
135,2.61,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
136,7.27,0.03167256128561781,8.3595928199268e-05,Timber,Meråker,63.415312,11.747262
137,7.92,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
138,1.98,0.011986287490240926,1.1972590649892175e-05,Timber,Støren,63.033639,10.286356
139,1.65,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
140,7.19,0.03452025910194815,9.930402403880283e-05,Timber,Berkåk,62.8238946,9.9934341
141,5.78,0.02581922210496624,5.555268584213144e-05,Timber,Orkanger,63.3000,9.8468
142,1.71,0.02714556056094059,6.140678818064112e-05,Timber,Berkåk,62.8238946,9.9934341
143,4.83,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
144,4.03,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
145,8.3,0.00201,8.69e-06,Steel,Orkanger,63.3000,9.8468
146,6.02,0.022065436849042237,4.0573625278255916e-05,Timber,Melhus,63.2897753,10.2934154
147,4.48,0.019358600600252678,3.122961810000861e-05,Timber,Orkanger,63.3000,9.8468
148,1.73,0.029748086187576437,7.3745719318623e-05,Timber,Orkanger,63.3000,9.8468
149,2.68,0.014788860537521717,1.822586633318893e-05,Timber,Orkanger,63.3000,9.8468
150,8.79,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
151,1.52,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
152,9.99,0.02894287020103643,6.980747795617021e-05,Timber,Meråker,63.415312,11.747262
153,6.0,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
154,4.26,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
155,4.44,0.02048597882118978,3.497294402185302e-05,Timber,Orkanger,63.3000,9.8468
156,3.46,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
157,6.96,0.00201,8.69e-06,Steel,Orkanger,63.3000,9.8468
158,3.9,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
159,4.08,0.0049837987227432864,2.069854142401468e-06,Timber,Støren,63.033639,10.286356
160,7.36,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
161,5.45,0.039840215298694304,0.00013227022958719296,Timber,Berkåk,62.8238946,9.9934341
162,9.75,0.030291248401888116,7.646331081207412e-05,Timber,Orkanger,63.3000,9.8468
163,1.88,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
164,5.89,0.004530635132399033,1.7105545585773666e-06,Timber,Støren,63.033639,10.286356
165,5.93,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
166,6.13,0.02731124336417775,6.215866784144526e-05,Timber,Berkåk,62.8238946,9.9934341
167,6.75,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
168,6.63,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
169,6.09,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
170,8.98,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
171,1.81,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
172,2.64,0.022271986920934107,4.133678345052166e-05,Timber,Berkåk,62.8238946,9.9934341
173,6.57,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
174,9.68,0.032313411987395374,8.701304952226226e-05,Timber,Steinkjer,64.024861,11.4891085
175,4.57,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
176,7.9,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
177,4.17,0.026619450698713378,5.904959629176934e-05,Timber,Støren,63.033639,10.286356
178,7.25,0.02191359343940615,4.0017131452298685e-05,Timber,Melhus,63.2897753,10.2934154
179,7.9,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
180,5.83,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
181,1.78,0.02765308020503311,6.37244037354995e-05,Timber,Støren,63.033639,10.286356
182,8.31,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
183,5.53,0.011145495423400239,1.0351839019419638e-05,Timber,Melhus,63.2897753,10.2934154
184,8.93,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
185,1.18,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
186,7.67,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
187,2.13,0.014953423191395114,1.8633738761746103e-05,Timber,Støren,63.033639,10.286356
188,2.5,0.009297866793102029,7.20419390852245e-06,Timber,Meråker,63.415312,11.747262
189,3.75,0.02561032400166605,5.465739128919268e-05,Timber,Meråker,63.415312,11.747262
190,6.17,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
191,6.36,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
192,4.79,0.020635809809117972,3.5486387206507457e-05,Timber,Berkåk,62.8238946,9.9934341
193,5.1,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
194,6.94,0.03267323669415307,8.896169967267921e-05,Timber,Orkanger,63.3000,9.8468
195,6.9,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
196,3.87,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
197,7.97,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
198,9.49,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
199,9.75,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
200,1.06,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
201,2.45,0.01833884738232684,2.8026110276022996e-05,Timber,Orkanger,63.3000,9.8468
202,2.12,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
203,8.24,0.03966655113392173,0.00013111960657166894,Timber,Melhus,63.2897753,10.2934154
204,8.21,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
205,4.18,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
206,7.72,0.03989328567829502,0.00013262285351750487,Timber,Meråker,63.415312,11.747262
207,6.24,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
208,4.92,0.025077336496130375,5.240606714501271e-05,Timber,Berkåk,62.8238946,9.9934341
209,6.71,0.023161985239800148,4.470646335406e-05,Timber,Berkåk,62.8238946,9.9934341
210,7.62,0.017979118006884575,2.69373903587901e-05,Timber,Berkåk,62.8238946,9.9934341
211,5.61,0.00419474261085459,1.4663221309432649e-06,Timber,Berkåk,62.8238946,9.9934341
212,6.48,0.011437591614920747,1.0901541829142115e-05,Timber,Støren,63.033639,10.286356
213,5.62,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
214,7.42,0.006044660841414948,3.0448270573112717e-06,Timber,Berkåk,62.8238946,9.9934341
215,7.68,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
216,6.77,0.01905806997044637,3.0267502583202472e-05,Timber,Melhus,63.2897753,10.2934154
217,4.0,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
218,5.92,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
219,9.1,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
220,2.33,0.03149911757584253,8.268286733806268e-05,Timber,Støren,63.033639,10.286356
221,3.35,0.029455835633260246,7.230385440447034e-05,Timber,Steinkjer,64.024861,11.4891085
222,6.33,0.03435388216151194,9.834910163058736e-05,Timber,Steinkjer,64.024861,11.4891085
223,5.33,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
224,5.95,0.016354134124849068,2.228814191446273e-05,Timber,Steinkjer,64.024861,11.4891085
225,8.09,0.00409347091201552,1.3963753422930975e-06,Timber,Meråker,63.415312,11.747262
226,1.77,0.013914131944046167,1.6133588979693833e-05,Timber,Meråker,63.415312,11.747262
227,2.63,0.03688061852196475,0.00011334833521355747,Timber,Steinkjer,64.024861,11.4891085
228,6.02,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
229,6.59,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
230,2.55,0.03107531050522381,8.047291024967277e-05,Timber,Støren,63.033639,10.286356
231,5.51,0.006333339139326131,3.3425987211433547e-06,Timber,Melhus,63.2897753,10.2934154
232,8.3,0.031337803285179495,8.183815956171723e-05,Timber,Meråker,63.415312,11.747262
233,9.68,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
234,5.59,0.03105453847579168,8.036536332870215e-05,Timber,Steinkjer,64.024861,11.4891085
235,9.64,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
236,5.96,0.03482510092857181,0.00010106563789043443,Timber,Orkanger,63.3000,9.8468
237,6.62,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
238,3.88,0.0277436329841209,6.41424309298001e-05,Timber,Steinkjer,64.024861,11.4891085
239,8.95,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
240,4.64,0.030064050650920444,7.532059512842583e-05,Timber,Melhus,63.2897753,10.2934154
241,2.24,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
242,5.39,0.006701287750082491,3.742271459117138e-06,Timber,Berkåk,62.8238946,9.9934341
243,7.64,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
244,6.23,0.017123750371412103,2.443523556520301e-05,Timber,Melhus,63.2897753,10.2934154
245,3.06,0.018819441537608325,2.95142816489548e-05,Timber,Støren,63.033639,10.286356
246,7.31,0.009524654818561126,7.5599207843949726e-06,Timber,Støren,63.033639,10.286356
247,5.18,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
248,6.81,0.012012930923176512,1.202587578041754e-05,Timber,Meråker,63.415312,11.747262
249,5.69,0.01833571680817437,2.8016542572464006e-05,Timber,Melhus,63.2897753,10.2934154
250,9.03,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
251,1.64,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
252,9.38,0.006879555032733534,3.944023120700774e-06,Timber,Meråker,63.415312,11.747262
253,2.57,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
254,7.49,0.004671110939136653,1.8182731171435086e-06,Timber,Berkåk,62.8238946,9.9934341
255,7.43,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
256,9.29,0.011898083557945539,1.1797032695987831e-05,Timber,Steinkjer,64.024861,11.4891085
257,4.4,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
258,7.39,0.021532569557162803,3.863762931117119e-05,Timber,Steinkjer,64.024861,11.4891085
259,1.17,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
260,3.36,0.03991098235905545,0.00013274054273873628,Timber,Støren,63.033639,10.286356
261,5.05,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
262,3.01,0.012489935487177289,1.2999874039487549e-05,Timber,Steinkjer,64.024861,11.4891085
263,7.02,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
264,5.49,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
265,8.59,0.013807517255661272,1.5887294397115314e-05,Timber,Meråker,63.415312,11.747262
266,3.19,0.03602215726383698,0.00010813298449505026,Timber,Melhus,63.2897753,10.2934154
267,3.36,0.017170060147459323,2.456758045561424e-05,Timber,Støren,63.033639,10.286356
268,8.63,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
269,9.84,0.013608676540663755,1.543300643236767e-05,Timber,Melhus,63.2897753,10.2934154
270,3.16,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
271,1.83,0.03519855588358736,0.00010324486135750187,Timber,Orkanger,63.3000,9.8468
272,9.3,0.021372788616082144,3.806634110231087e-05,Timber,Støren,63.033639,10.286356
273,8.83,0.027674045157706235,6.3821064615897e-05,Timber,Melhus,63.2897753,10.2934154
274,1.81,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
275,7.67,0.008637248362407415,6.216838272825797e-06,Timber,Steinkjer,64.024861,11.4891085
276,6.67,0.02373155623970996,4.69322301298764e-05,Timber,Støren,63.033639,10.286356
277,9.5,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
278,3.86,0.029331790213640754,7.16961597614193e-05,Timber,Berkåk,62.8238946,9.9934341
279,8.23,0.015103368259915794,1.9009311066219323e-05,Timber,Steinkjer,64.024861,11.4891085
280,6.98,0.01823540158935627,2.77108225937581e-05,Timber,Steinkjer,64.024861,11.4891085
281,2.88,0.023865405542219408,4.746313180788307e-05,Timber,Melhus,63.2897753,10.2934154
282,6.79,0.034383695108637466,9.851987411031166e-05,Timber,Støren,63.033639,10.286356
283,9.14,0.0391136193399715,0.00012748960148934935,Timber,Melhus,63.2897753,10.2934154
284,5.97,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
285,9.79,0.02121150318513543,3.7493988947750875e-05,Timber,Orkanger,63.3000,9.8468
286,5.57,0.021959370168852573,4.018449485105769e-05,Timber,Orkanger,63.3000,9.8468
287,9.88,0.008125416873448862,5.501866613943956e-06,Timber,Berkåk,62.8238946,9.9934341
288,2.24,0.037057986289101716,0.0001144411956502709,Timber,Orkanger,63.3000,9.8468
289,8.41,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
290,3.95,0.030511229646289367,7.757792787738393e-05,Timber,Meråker,63.415312,11.747262
291,3.55,0.035047263456919685,0.00010235922298489483,Timber,Melhus,63.2897753,10.2934154
292,9.12,0.02114736641846631,3.726759220307305e-05,Timber,Steinkjer,64.024861,11.4891085
293,3.44,0.019203006148635984,3.0729620428712614e-05,Timber,Meråker,63.415312,11.747262
294,3.35,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
295,9.54,0.0115878581120279,1.1189871302040902e-05,Timber,Berkåk,62.8238946,9.9934341
296,5.94,0.013472532242136744,1.5125760417951176e-05,Timber,Steinkjer,64.024861,11.4891085
297,4.38,0.0111587977484323,1.0376563932534815e-05,Timber,Støren,63.033639,10.286356
298,8.57,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
299,9.57,0.014540039378748261,1.7617728761295844e-05,Timber,Meråker,63.415312,11.747262
300,2.19,0.013588413088985375,1.538708085640909e-05,Timber,Støren,63.033639,10.286356
301,5.86,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
302,6.05,0.038486137432601944,0.00012343189787342705,Timber,Støren,63.033639,10.286356
303,5.61,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
304,8.71,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
305,9.63,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
306,8.76,0.033836814019570643,9.541083191625104e-05,Timber,Orkanger,63.3000,9.8468
307,9.83,0.037314128730276494,0.00011602868357497047,Timber,Berkåk,62.8238946,9.9934341
308,1.08,0.036543361648050166,0.00011128477337834864,Timber,Orkanger,63.3000,9.8468
309,3.73,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
310,8.34,0.023299357653210232,4.523833892101718e-05,Timber,Steinkjer,64.024861,11.4891085
311,1.23,0.031159135963989743,8.090764616853325e-05,Timber,Steinkjer,64.024861,11.4891085
312,5.77,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
313,5.89,0.029812184417357532,7.40638616445446e-05,Timber,Melhus,63.2897753,10.2934154
314,6.57,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
315,4.49,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
316,7.24,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
317,4.51,0.018003056146093706,2.7009169216616863e-05,Timber,Orkanger,63.3000,9.8468
318,6.28,0.030205480852193718,7.603092279268678e-05,Timber,Støren,63.033639,10.286356
319,8.05,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
320,4.14,0.01440195938731798,1.7284702849496373e-05,Timber,Orkanger,63.3000,9.8468
321,5.29,0.035600308609544024,0.00010561516442456454,Timber,Berkåk,62.8238946,9.9934341
322,4.72,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
323,2.06,0.025182247391831777,5.2845465308618194e-05,Timber,Støren,63.033639,10.286356
324,1.56,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
325,3.45,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
326,9.74,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
327,8.98,0.02556299424245815,5.445555621999571e-05,Timber,Berkåk,62.8238946,9.9934341
328,8.51,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
329,2.56,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
