,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
76,8.95,0.00239,1.32e-05,Steel,0,0,0
77,6.84,0.032581563275255424,8.846318878828941e-05,Timber,0,0,0
78,3.43,0.00538,8.36e-05,Steel,0,0,0
79,4.52,0.010947972572098908,9.988175286619165e-06,Timber,0,0,0
80,8.46,0.00239,1.32e-05,Steel,0,0,0
81,5.97,0.00459,5.79e-05,Steel,0,0,0
82,1.38,0.00103,1.71e-06,Steel,0,0,0
83,5.51,0.00201,8.69e-06,Steel,0,0,0
84,4.49,0.00538,8.36e-05,Steel,0,0,0
85,1.14,0.0064357064571716315,3.4515264669067195e-06,Timber,0,0,0
86,6.27,0.03514121289203323,0.00010290873696026687,Timber,0,0,0
87,7.28,0.027197051851191926,6.163996911636852e-05,Timber,0,0,0
88,9.31,0.023749370562659747,4.7002716843544114e-05,Timber,0,0,0
89,7.99,0.00334,2.77e-05,Steel,0,0,0
90,7.74,0.00538,8.36e-05,Steel,0,0,0
91,6.19,0.00538,8.36e-05,Steel,0,0,0
92,2.7,0.00103,1.71e-06,Steel,0,0,0
93,4.41,0.005599041736272566,2.612439030376843e-06,Timber,0,0,0
94,6.19,0.00459,5.79e-05,Steel,0,0,0
95,8.78,0.029503714136286833,7.253909565297762e-05,Timber,0,0,0
96,7.94,0.009331165441529884,7.255887374766801e-06,Timber,0,0,0
97,5.93,0.00201,8.69e-06,Steel,0,0,0
98,6.96,0.019712769285732144,3.238277274270872e-05,Timber,0,0,0
99,1.05,0.0049485806942685465,2.040704240640614e-06,Timber,0,0,0
100,2.82,0.00459,5.79e-05,Steel,0,0,0
101,3.78,0.015058610290882206,1.889681199105529e-05,Timber,0,0,0
102,4.41,0.00757830079085834,4.785886906393679e-06,Timber,0,0,0
103,4.23,0.03390781798757699,9.581167672322082e-05,Timber,0,0,0
104,4.17,0.010435405725579213,9.074807721454286e-06,Timber,0,0,0
105,3.35,0.00459,5.79e-05,Steel,0,0,0
106,2.42,0.024334226902031426,4.934621657662916e-05,Timber,0,0,0
107,9.1,0.006630775499413478,3.663931976968505e-06,Timber,0,0,0
108,1.58,0.00334,2.77e-05,Steel,0,0,0
109,1.75,0.023420168679294712,4.570869174721809e-05,Timber,0,0,0
110,8.34,0.03174288009766224,8.396753640788013e-05,Timber,0,0,0
111,1.7,0.03659053973511034,0.00011157229984222406,Timber,0,0,0
112,5.95,0.037785247071271705,0.00011897707468642059,Timber,0,0,0
113,1.25,0.026192113968591408,5.716890284530676e-05,Timber,0,0,0
114,4.31,0.00538,8.36e-05,Steel,0,0,0
115,9.69,0.00459,5.79e-05,Steel,0,0,0
116,8.93,0.01733543683663251,2.5043114193072947e-05,Timber,0,0,0
117,4.64,0.00103,1.71e-06,Steel,0,0,0
118,4.53,0.00201,8.69e-06,Steel,0,0,0
119,9.66,0.00459,5.79e-05,Steel,0,0,0
120,8.41,0.00538,8.36e-05,Steel,0,0,0
121,8.98,0.014466480173441626,1.743992071738164e-05,Timber,0,0,0
122,9.61,0.00334,2.77e-05,Steel,0,0,0
123,3.11,0.031457067226888735,8.246225654308311e-05,Timber,0,0,0
124,4.95,0.00459,5.79e-05,Steel,0,0,0
125,6.62,0.00239,1.32e-05,Steel,0,0,0
126,7.5,0.00334,2.77e-05,Steel,0,0,0
127,5.59,0.02280101832962486,4.332386973899074e-05,Timber,0,0,0
128,1.21,0.009318247455118344,7.235811302901624e-06,Timber,0,0,0
129,4.28,0.00538,8.36e-05,Steel,0,0,0
130,7.95,0.00334,2.77e-05,Steel,0,0,0
131,4.88,0.00164,5.41e-06,Steel,0,0,0
132,6.5,0.011939869275904758,1.1880039860474535e-05,Timber,0,0,0
133,1.33,0.005465515442978345,2.489321588119564e-06,Timber,0,0,0
134,7.85,0.00201,8.69e-06,Steel,0,0,0
135,4.41,0.03298171010854037,9.064943347364949e-05,Timber,0,0,0
136,8.45,0.028366160212708127,6.705325376775213e-05,Timber,0,0,0
137,3.96,0.00201,8.69e-06,Steel,0,0,0
138,2.06,0.00103,1.71e-06,Steel,0,0,0
139,9.81,0.00538,8.36e-05,Steel,0,0,0
140,8.86,0.00334,2.77e-05,Steel,0,0,0
141,6.4,0.010153841285807073,8.591707738113352e-06,Timber,0,0,0
142,6.29,0.00201,8.69e-06,Steel,0,0,0
143,1.03,0.00715660865205698,4.268087283224735e-06,Timber,0,0,0
144,9.61,0.007092751030530675,4.192259765091162e-06,Timber,0,0,0
145,4.2,0.00459,5.79e-05,Steel,0,0,0
146,6.44,0.012958829373226474,1.3994271560366438e-05,Timber,0,0,0
147,4.05,0.03291598211973425,9.028848990888873e-05,Timber,0,0,0
148,4.52,0.006281900419047202,3.2885227395687843e-06,Timber,0,0,0
149,3.8,0.00239,1.32e-05,Steel,0,0,0
150,9.05,0.03716646810314514,0.00011511219593850875,Timber,0,0,0
151,2.72,0.00334,2.77e-05,Steel,0,0,0
152,2.98,0.00103,1.71e-06,Steel,0,0,0
153,9.07,0.00239,1.32e-05,Steel,0,0,0
154,9.07,0.02431221630085104,4.925698845494725e-05,Timber,0,0,0
155,6.91,0.00334,2.77e-05,Steel,0,0,0
156,4.44,0.03509856083546671,0.00010265908106007981,Timber,0,0,0
157,1.81,0.00103,1.71e-06,Steel,0,0,0
158,9.94,0.00201,8.69e-06,Steel,0,0,0
159,6.69,0.010442007886939348,9.086294059241962e-06,Timber,0,0,0
160,2.15,0.007735665444731243,4.986709989400752e-06,Timber,0,0,0
161,5.38,0.00103,1.71e-06,Steel,0,0,0
162,3.25,0.00103,1.71e-06,Steel,0,0,0
163,9.34,0.005240249225693181,2.2883509956148318e-06,Timber,0,0,0
164,6.77,0.00201,8.69e-06,Steel,0,0,0
165,4.81,0.00334,2.77e-05,Steel,0,0,0
166,2.93,0.00103,1.71e-06,Steel,0,0,0
167,3.18,0.035340298950777366,0.00010407806082752631,Timber,0,0,0
168,9.07,0.038914916259300256,0.00012619755895569595,Timber,0,0,0
169,7.81,0.010746693358953103,9.624284845947227e-06,Timber,0,0,0
170,1.25,0.009243162208824388,7.119670634886611e-06,Timber,0,0,0
171,8.2,0.00164,5.41e-06,Steel,0,0,0
172,2.87,0.00334,2.77e-05,Steel,0,0,0
173,8.94,0.00201,8.69e-06,Steel,0,0,0
174,1.64,0.022464109264006122,4.20530170854338e-05,Timber,0,0,0
175,9.83,0.00334,2.77e-05,Steel,0,0,0
176,5.93,0.02489071741633212,5.162898445830826e-05,Timber,0,0,0
177,9.83,0.00103,1.71e-06,Steel,0,0,0
178,3.98,0.00164,5.41e-06,Steel,0,0,0
179,7.11,0.026525689626799798,5.863435084810953e-05,Timber,0,0,0
180,1.68,0.018972224522688038,2.9995441944940445e-05,Timber,0,0,0
181,3.11,0.03497095015154729,0.00010191394620850045,Timber,0,0,0
182,5.59,0.00103,1.71e-06,Steel,0,0,0
183,9.75,0.00334,2.77e-05,Steel,0,0,0
184,1.82,0.013191542890644177,1.4501400319642077e-05,Timber,0,0,0
185,3.5,0.00538,8.36e-05,Steel,0,0,0
186,3.52,0.030554032083459585,7.779573971308981e-05,Timber,0,0,0
187,5.14,0.00334,2.77e-05,Steel,0,0,0
188,2.66,0.00239,1.32e-05,Steel,0,0,0
189,7.62,0.00164,5.41e-06,Steel,0,0,0
190,4.94,0.029662043724947105,7.331973649505617e-05,Timber,0,0,0
191,7.31,0.027187665900338318,6.159743142570159e-05,Timber,0,0,0
192,6.01,0.00459,5.79e-05,Steel,0,0,0
193,2.94,0.00459,5.79e-05,Steel,0,0,0
194,2.45,0.00334,2.77e-05,Steel,0,0,0
195,3.87,0.00239,1.32e-05,Steel,0,0,0
196,9.28,0.014451766691203802,1.7404463374748973e-05,Timber,0,0,0
197,9.61,0.00103,1.71e-06,Steel,0,0,0
198,7.75,0.025515709045515745,5.425428400795117e-05,Timber,0,0,0
199,2.82,0.00538,8.36e-05,Steel,0,0,0
200,9.94,0.028464700321742812,6.751993036721879e-05,Timber,0,0,0
201,4.43,0.02840723011423141,6.724756023024132e-05,Timber,0,0,0
202,5.91,0.008693701518780588,6.298370508137324e-06,Timber,0,0,0
203,3.52,0.00103,1.71e-06,Steel,0,0,0
204,3.7,0.038298996100188096,0.00012223442519018526,Timber,0,0,0
205,6.86,0.00239,1.32e-05,Steel,0,0,0
206,1.39,0.00459,5.79e-05,Steel,0,0,0
207,1.72,0.011953654171272173,1.1907487337197718e-05,Timber,0,0,0
208,6.47,0.00538,8.36e-05,Steel,0,0,0
209,2.43,0.01962193986092198,3.2085043658803246e-05,Timber,0,0,0
210,6.0,0.030313786744776982,7.657713890065139e-05,Timber,0,0,0
211,3.98,0.03491594374788653,0.00010159359398379803,Timber,0,0,0
212,9.13,0.03769845529642826,0.00011843112764473334,Timber,0,0,0
213,8.43,0.00164,5.41e-06,Steel,0,0,0
214,7.65,0.03647170198974116,0.00011084875383570743,Timber,0,0,0
215,7.22,0.00334,2.77e-05,Steel,0,0,0
216,6.45,0.011232021505307424,1.051319225797404e-05,Timber,0,0,0
217,5.91,0.010942318160621727,9.977860560689338e-06,Timber,0,0,0
218,5.56,0.00239,1.32e-05,Steel,0,0,0
219,2.4,0.00334,2.77e-05,Steel,0,0,0
220,2.45,0.00334,2.77e-05,Steel,0,0,0
221,2.35,0.00334,2.77e-05,Steel,0,0,0
222,6.81,0.03444086220659284,9.884774912779293e-05,Timber,0,0,0
223,6.62,0.011148252203993455,1.035696060032041e-05,Timber,0,0,0
224,4.18,0.01984906704401302,3.283212187647698e-05,Timber,0,0,0
225,5.15,0.024824333737009378,5.13539621238685e-05,Timber,0,0,0
226,3.96,0.005672427393260222,2.6813693776507467e-06,Timber,0,0,0
227,3.92,0.01795266729191649,2.685818857452068e-05,Timber,0,0,0
228,1.14,0.00538,8.36e-05,Steel,0,0,0
229,3.41,0.00201,8.69e-06,Steel,0,0,0
230,4.9,0.00103,1.71e-06,Steel,0,0,0
231,8.12,0.02572881966860389,5.516434679496153e-05,Timber,0,0,0
232,2.88,0.00334,2.77e-05,Steel,0,0,0
233,9.51,0.00459,5.79e-05,Steel,0,0,0
234,6.89,0.00103,1.71e-06,Steel,0,0,0
235,7.85,0.00103,1.71e-06,Steel,0,0,0
236,7.91,0.018972210589269775,2.9995397886966684e-05,Timber,0,0,0
237,4.14,0.028587358061708912,6.810308674569614e-05,Timber,0,0,0
238,7.64,0.00239,1.32e-05,Steel,0,0,0
239,7.54,0.00334,2.77e-05,Steel,0,0,0
240,6.33,0.03401263129340017,9.640492395839869e-05,Timber,0,0,0
241,7.37,0.00334,2.77e-05,Steel,0,0,0
242,6.57,0.00459,5.79e-05,Steel,0,0,0
243,9.81,0.027995123461403506,6.531057813493542e-05,Timber,0,0,0
244,9.68,0.00459,5.79e-05,Steel,0,0,0
245,8.59,0.03521001090156646,0.00010331207230736908,Timber,0,0,0
246,9.85,0.00201,8.69e-06,Steel,0,0,0
247,5.56,0.031510190021878055,8.274100626790529e-05,Timber,0,0,0
248,5.59,0.00201,8.69e-06,Steel,0,0,0
249,3.06,0.027315118180645248,6.217630676855138e-05,Timber,0,0,0
250,3.86,0.03059581264954489,7.800864597383759e-05,Timber,0,0,0
251,1.66,0.00538,8.36e-05,Steel,0,0,0
252,5.34,0.01244422834347086,1.2904901588703623e-05,Timber,0,0,0
253,3.02,0.009209085969017667,7.067272032063172e-06,Timber,0,0,0
254,6.85,0.00334,2.77e-05,Steel,0,0,0
255,9.51,0.00334,2.77e-05,Steel,0,0,0
256,1.02,0.00239,1.32e-05,Steel,0,0,0
257,2.93,0.00239,1.32e-05,Steel,0,0,0
258,7.17,0.00334,2.77e-05,Steel,0,0,0
259,7.37,0.006984294064898005,4.065030298747458e-06,Timber,0,0,0
260,3.31,0.006876109240730363,3.940073190871457e-06,Timber,0,0,0
261,6.52,0.00164,5.41e-06,Steel,0,0,0
262,8.07,0.00103,1.71e-06,Steel,0,0,0
263,5.53,0.0332653667235695,9.221538527113041e-05,Timber,0,0,0
264,8.77,0.008946344118837577,6.669756091054975e-06,Timber,0,0,0
265,9.28,0.00201,8.69e-06,Steel,0,0,0
266,8.19,0.015844293129531895,2.0920135397877636e-05,Timber,0,0,0
267,1.65,0.00239,1.32e-05,Steel,0,0,0
268,1.65,0.00164,5.41e-06,Steel,0,0,0
269,2.8,0.022145083597462922,4.086706062821845e-05,Timber,0,0,0
270,3.5,0.00103,1.71e-06,Steel,0,0,0
271,9.61,0.037787431137283736,0.00011899082932958004,Timber,0,0,0
272,5.27,0.00103,1.71e-06,Steel,0,0,0
273,7.53,0.00538,8.36e-05,Steel,0,0,0
274,2.36,0.00239,1.32e-05,Steel,0,0,0
275,1.05,0.03474522257489511,0.0001006025409815834,Timber,0,0,0
276,8.03,0.00239,1.32e-05,Steel,0,0,0
277,3.76,0.025143856327171525,5.268445925012029e-05,Timber,0,0,0
278,6.91,0.035675747071974656,0.00010606324409529235,Timber,0,0,0
279,8.79,0.01691464067332625,2.3842089092311893e-05,Timber,0,0,0
280,9.07,0.017724890772319146,2.6180979407553702e-05,Timber,0,0,0
281,9.74,0.00164,5.41e-06,Steel,0,0,0
282,3.67,0.00201,8.69e-06,Steel,0,0,0
283,1.02,0.00538,8.36e-05,Steel,0,0,0
284,1.22,0.00239,1.32e-05,Steel,0,0,0
285,3.43,0.00459,5.79e-05,Steel,0,0,0
286,9.4,0.019485243242511628,3.163955868498709e-05,Timber,0,0,0
287,7.05,0.004715947227901156,1.8533465213623831e-06,Timber,0,0,0
288,5.05,0.00459,5.79e-05,Steel,0,0,0
289,2.43,0.01611424085997337,2.1639063207769602e-05,Timber,0,0,0
290,1.85,0.00334,2.77e-05,Steel,0,0,0
291,8.79,0.011760307499080757,1.1525402706077924e-05,Timber,0,0,0
292,9.76,0.017688132678920564,2.6072503138924797e-05,Timber,0,0,0
293,1.04,0.0386491323076453,0.00012447961901115598,Timber,0,0,0
294,4.73,0.02753889097381459,6.31992096723039e-05,Timber,0,0,0
295,2.56,0.006178317863306532,3.180967635004383e-06,Timber,0,0,0
296,6.54,0.00459,5.79e-05,Steel,0,0,0
297,8.57,0.00164,5.41e-06,Steel,0,0,0
298,8.9,0.03117032637364246,8.096577051994922e-05,Timber,0,0,0
299,3.64,0.009208628902348569,7.066570521764118e-06,Timber,0,0,0
300,1.47,0.00538,8.36e-05,Steel,0,0,0
301,1.41,0.005909878465675112,2.9105552899208676e-06,Timber,0,0,0
302,2.18,0.03521233605214587,0.00010332571752077097,Timber,0,0,0
303,5.49,0.033191090800732154,9.180404237853722e-05,Timber,0,0,0
304,2.53,0.037835935187737535,0.00011929649929422295,Timber,0,0,0
305,4.94,0.005047321303288676,2.1229543615526413e-06,Timber,0,0,0
306,4.21,0.00103,1.71e-06,Steel,0,0,0
307,1.63,0.02593069765843434,5.6033423421094346e-05,Timber,0,0,0
308,7.6,0.00611890454894722,3.1200827399272484e-06,Timber,0,0,0
309,3.98,0.03228860290977001,8.687948982206735e-05,Timber,0,0,0
310,8.1,0.036240084807196093,0.00010944531223606377,Timber,0,0,0
311,1.03,0.039992484302940626,0.0001332832333934127,Timber,0,0,0
312,6.85,0.03255819632522977,8.83363456626838e-05,Timber,0,0,0
313,5.61,0.035313749980684456,0.00010392174480819095,Timber,0,0,0
314,4.18,0.03466994438130723,0.00010016708695024473,Timber,0,0,0
315,1.49,0.00239,1.32e-05,Steel,0,0,0
316,7.53,0.004998536814677653,2.0821141906406516e-06,Timber,0,0,0
317,4.23,0.00459,5.79e-05,Steel,0,0,0
318,6.46,0.006171042112905933,3.173480063271543e-06,Timber,0,0,0
319,2.5,0.00538,8.36e-05,Steel,0,0,0
320,8.98,0.00164,5.41e-06,Steel,0,0,0
321,2.35,0.00538,8.36e-05,Steel,0,0,0
322,2.73,0.020433671477257928,3.479457750337535e-05,Timber,0,0,0
323,2.95,0.032356880161546704,8.724730781572456e-05,Timber,0,0,0
324,3.61,0.00459,5.79e-05,Steel,0,0,0
325,9.48,0.00201,8.69e-06,Steel,0,0,0
326,3.76,0.00239,1.32e-05,Steel,0,0,0
327,1.63,0.007615727220882922,4.833275091908093e-06,Timber,0,0,0
328,2.35,0.038180726865836734,0.00012148065866696892,Timber,0,0,0
329,9.82,0.007898520281425105,5.198885219673643e-06,Timber,0,0,0
330,8.03,0.008813582197317137,6.4732692624054645e-06,Timber,0,0,0
331,5.41,0.00201,8.69e-06,Steel,0,0,0
332,9.65,0.00459,5.79e-05,Steel,0,0,0
333,4.08,0.008284949019773214,5.720031688353428e-06,Timber,0,0,0
334,2.0,0.00164,5.41e-06,Steel,0,0,0
335,1.77,0.00334,2.77e-05,Steel,0,0,0
336,3.82,0.00538,8.36e-05,Steel,0,0,0
337,5.76,0.011401132112507834,1.0832151120571446e-05,Timber,0,0,0
338,7.96,0.021158043113903444,3.730523236748307e-05,Timber,0,0,0
339,1.52,0.011112022367957369,1.0289753425498742e-05,Timber,0,0,0
340,4.01,0.00239,1.32e-05,Steel,0,0,0
341,7.82,0.00164,5.41e-06,Steel,0,0,0
342,9.59,0.037087619043160575,0.00011462429052421724,Timber,0,0,0
343,4.41,0.021268017778585967,3.769404835252073e-05,Timber,0,0,0
344,8.71,0.03193806099145599,8.500331165783024e-05,Timber,0,0,0
345,1.97,0.03954207462081216,0.00013029797210982312,Timber,0,0,0
346,9.07,0.00459,5.79e-05,Steel,0,0,0
347,8.64,0.00538,8.36e-05,Steel,0,0,0
348,7.74,0.00459,5.79e-05,Steel,0,0,0
349,4.01,0.022838970617538836,4.346821490573352e-05,Timber,0,0,0
350,1.85,0.00201,8.69e-06,Steel,0,0,0
351,8.02,0.036859021161715924,0.00011321562008331852,Timber,0,0,0
352,9.98,0.00334,2.77e-05,Steel,0,0,0
353,2.26,0.009366621063149116,7.311132511719057e-06,Timber,0,0,0
354,2.56,0.008384259924098105,5.857984539569797e-06,Timber,0,0,0
355,2.31,0.01054493347000687,9.266301823905926e-06,Timber,0,0,0
356,9.07,0.03844286810933731,0.00012315450903932528,Timber,0,0,0
357,3.32,0.00103,1.71e-06,Steel,0,0,0
358,5.57,0.024676364382092943,5.074357992648543e-05,Timber,0,0,0
359,5.78,0.029996071350596256,7.498035803917179e-05,Timber,0,0,0
360,8.57,0.00164,5.41e-06,Steel,0,0,0
361,8.98,0.00239,1.32e-05,Steel,0,0,0
362,1.03,0.00103,1.71e-06,Steel,0,0,0
363,4.49,0.011428508016261508,1.0884232956479463e-05,Timber,0,0,0
364,3.28,0.00334,2.77e-05,Steel,0,0,0
365,1.74,0.00239,1.32e-05,Steel,0,0,0
366,1.78,0.00334,2.77e-05,Steel,0,0,0
367,7.58,0.011849428536831899,1.1700746387457179e-05,Timber,0,0,0
368,2.12,0.004449949918914048,1.650171190070262e-06,Timber,0,0,0
369,6.64,0.027259857494642797,6.192498588568609e-05,Timber,0,0,0
370,9.43,0.017716637521244735,2.61566037549314e-05,Timber,0,0,0
371,1.74,0.00239,1.32e-05,Steel,0,0,0
372,7.49,0.00459,5.79e-05,Steel,0,0,0
373,4.13,0.00239,1.32e-05,Steel,0,0,0
374,8.68,0.00164,5.41e-06,Steel,0,0,0
375,4.86,0.00164,5.41e-06,Steel,0,0,0
376,2.96,0.021331102541995557,3.791799463809411e-05,Timber,0,0,0
377,8.0,0.00538,8.36e-05,Steel,0,0,0
378,1.46,0.027724657077849955,6.405471750703131e-05,Timber,0,0,0
379,1.44,0.00103,1.71e-06,Steel,0,0,0
380,5.3,0.00239,1.32e-05,Steel,0,0,0
381,2.78,0.032909138357426745,9.02509489523547e-05,Timber,0,0,0
382,3.01,0.00538,8.36e-05,Steel,0,0,0
383,3.99,0.00538,8.36e-05,Steel,0,0,0
384,1.42,0.00239,1.32e-05,Steel,0,0,0
385,5.36,0.020187178814629843,3.396018237448666e-05,Timber,0,0,0
386,8.35,0.03242935690421846,8.763859910176514e-05,Timber,0,0,0
387,9.06,0.031604259812645696,8.323576985876765e-05,Timber,0,0,0
388,8.92,0.00164,5.41e-06,Steel,0,0,0
389,3.21,0.00334,2.77e-05,Steel,0,0,0
390,4.03,0.00334,2.77e-05,Steel,0,0,0
391,8.06,0.02991579087703731,7.457954531655239e-05,Timber,0,0,0
392,5.97,0.009115550189628646,6.924437938303237e-06,Timber,0,0,0
393,9.75,0.00164,5.41e-06,Steel,0,0,0
394,2.69,0.013456826170310271,1.5090514214828949e-05,Timber,0,0,0
395,5.75,0.00164,5.41e-06,Steel,0,0,0
396,2.9,0.00201,8.69e-06,Steel,0,0,0
397,1.54,0.00164,5.41e-06,Steel,0,0,0
398,5.32,0.00538,8.36e-05,Steel,0,0,0
399,3.57,0.00103,1.71e-06,Steel,0,0,0
400,4.73,0.00164,5.41e-06,Steel,0,0,0
401,6.33,0.00239,1.32e-05,Steel,0,0,0
402,3.78,0.00334,2.77e-05,Steel,0,0,0
403,5.55,0.00103,1.71e-06,Steel,0,0,0
404,7.94,0.011273399605742617,1.0590794889229817e-05,Timber,0,0,0
405,7.57,0.00538,8.36e-05,Steel,0,0,0
406,4.05,0.00164,5.41e-06,Steel,0,0,0
407,5.17,0.00334,2.77e-05,Steel,0,0,0
408,4.05,0.00538,8.36e-05,Steel,0,0,0
409,2.77,0.00164,5.41e-06,Steel,0,0,0
410,6.76,0.00459,5.79e-05,Steel,0,0,0
411,1.17,0.018520727987402733,2.858478043194691e-05,Timber,0,0,0
412,3.65,0.03740365637876221,0.00011658612587504324,Timber,0,0,0
413,9.7,0.02074249417010943,3.5854255366418643e-05,Timber,0,0,0
414,5.85,0.00334,2.77e-05,Steel,0,0,0
415,8.33,0.00164,5.41e-06,Steel,0,0,0
416,1.03,0.02487356455795243,5.1557851151552276e-05,Timber,0,0,0
417,8.17,0.010351341901100077,8.929189929455845e-06,Timber,0,0,0
418,4.84,0.02565339803001294,5.484140254052265e-05,Timber,0,0,0
419,7.14,0.03236337711978482,8.728234821645096e-05,Timber,0,0,0
420,3.0,0.0337467849845512,9.490379139946085e-05,Timber,0,0,0
421,1.91,0.02719341229943101,6.162347270723715e-05,Timber,0,0,0
422,8.1,0.00538,8.36e-05,Steel,0,0,0
423,1.13,0.025476009080852003,5.408558655730448e-05,Timber,0,0,0
424,1.19,0.00459,5.79e-05,Steel,0,0,0
425,3.06,0.020707974075721454,3.573501586006265e-05,Timber,0,0,0
426,4.21,0.03276457713240351,8.945979288876823e-05,Timber,0,0,0
427,8.51,0.014665066826339496,1.7922015418416932e-05,Timber,0,0,0
428,2.03,0.029931242102575417,7.465660448358195e-05,Timber,0,0,0
429,3.14,0.00164,5.41e-06,Steel,0,0,0
430,3.05,0.00459,5.79e-05,Steel,0,0,0
431,7.23,0.038790854188221535,0.00012539419738765535,Timber,0,0,0
432,3.89,0.03870090159158569,0.00012481331533346665,Timber,0,0,0
433,7.51,0.00103,1.71e-06,Steel,0,0,0
434,5.4,0.032600470530893266,8.856588990297003e-05,Timber,0,0,0
435,9.05,0.00538,8.36e-05,Steel,0,0,0
