,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
86,2.32,0.00459,5.79e-05,Steel,0,0,0
87,8.82,0.022060470758341225,4.0555364173302354e-05,Timber,0,0,0
88,5.49,0.00201,8.69e-06,Steel,0,0,0
89,7.45,0.00201,8.69e-06,Steel,0,0,0
90,2.77,0.00201,8.69e-06,Steel,0,0,0
91,4.95,0.00239,1.32e-05,Steel,0,0,0
92,5.25,0.00103,1.71e-06,Steel,0,0,0
93,6.63,0.01434762745007692,1.715453445385006e-05,Timber,0,0,0
94,4.44,0.011252673517738421,1.0551888441400963e-05,Timber,0,0,0
95,7.64,0.005413955003425125,2.4425757315926616e-06,Timber,0,0,0
96,9.53,0.00239,1.32e-05,Steel,0,0,0
97,2.5,0.03170063890506537,8.37442089157787e-05,Timber,0,0,0
98,8.98,0.0303073417869214,7.654458051577268e-05,Timber,0,0,0
99,2.25,0.00334,2.77e-05,Steel,0,0,0
100,4.41,0.009115183042529437,6.923880158234684e-06,Timber,0,0,0
101,6.02,0.00239,1.32e-05,Steel,0,0,0
102,1.66,0.00459,5.79e-05,Steel,0,0,0
103,4.61,0.026484221873442026,5.8451167353475424e-05,Timber,0,0,0
104,2.51,0.015787718827000034,2.0771005480034278e-05,Timber,0,0,0
105,4.1,0.00239,1.32e-05,Steel,0,0,0
106,7.57,0.00201,8.69e-06,Steel,0,0,0
107,4.4,0.00459,5.79e-05,Steel,0,0,0
108,1.85,0.00459,5.79e-05,Steel,0,0,0
109,5.91,0.020764645122988028,3.5930873923635874e-05,Timber,0,0,0
110,9.61,0.00201,8.69e-06,Steel,0,0,0
111,8.18,0.01797149477647087,2.6914552041726652e-05,Timber,0,0,0
112,4.53,0.00164,5.41e-06,Steel,0,0,0
113,4.18,0.00103,1.71e-06,Steel,0,0,0
114,5.15,0.00164,5.41e-06,Steel,0,0,0
115,1.36,0.011164620125106692,1.0387395211494782e-05,Timber,0,0,0
116,4.33,0.00538,8.36e-05,Steel,0,0,0
117,7.92,0.00334,2.77e-05,Steel,0,0,0
118,5.97,0.005395415259162055,2.4258754848998958e-06,Timber,0,0,0
119,2.17,0.03708077048122145,0.00011458196162341868,Timber,0,0,0
120,9.48,0.03218273348114718,8.6310694526546e-05,Timber,0,0,0
121,4.91,0.0398416350491452,0.0001322796569491063,Timber,0,0,0
122,8.64,0.00334,2.77e-05,Steel,0,0,0
123,9.35,0.02067877546798793,3.563431290462162e-05,Timber,0,0,0
124,9.79,0.03364196620397848,9.431515750580253e-05,Timber,0,0,0
125,4.65,0.00538,8.36e-05,Steel,0,0,0
126,1.96,0.00164,5.41e-06,Steel,0,0,0
127,2.38,0.022578228447876728,4.248136665370916e-05,Timber,0,0,0
128,7.18,0.00201,8.69e-06,Steel,0,0,0
129,3.17,0.00239,1.32e-05,Steel,0,0,0
130,4.75,0.00239,1.32e-05,Steel,0,0,0
131,3.01,0.029803470767204507,7.40205724809678e-05,Timber,0,0,0
132,1.73,0.00538,8.36e-05,Steel,0,0,0
133,9.49,0.029336498819309338,7.171918024794485e-05,Timber,0,0,0
134,3.76,0.00239,1.32e-05,Steel,0,0,0
135,8.26,0.019074824934938922,3.0320745524880638e-05,Timber,0,0,0
136,9.3,0.006067542543606869,3.0679227098732766e-06,Timber,0,0,0
137,7.17,0.03872668143077959,0.00012497965455342407,Timber,0,0,0
138,7.5,0.00595888489370716,2.9590257647042823e-06,Timber,0,0,0
139,1.4,0.004732254891473751,1.8661863631564366e-06,Timber,0,0,0
140,7.74,0.00201,8.69e-06,Steel,0,0,0
141,5.05,0.00334,2.77e-05,Steel,0,0,0
142,4.28,0.00334,2.77e-05,Steel,0,0,0
143,5.77,0.00164,5.41e-06,Steel,0,0,0
144,7.79,0.00103,1.71e-06,Steel,0,0,0
145,1.84,0.03403215527512105,9.651563272249581e-05,Timber,0,0,0
146,3.84,0.00239,1.32e-05,Steel,0,0,0
147,2.3,0.00201,8.69e-06,Steel,0,0,0
148,1.23,0.00239,1.32e-05,Steel,0,0,0
149,5.2,0.00334,2.77e-05,Steel,0,0,0
150,6.05,0.006241842882089374,3.246716880390815e-06,Timber,0,0,0
151,8.2,0.0263129300829778,5.7697524129306505e-05,Timber,0,0,0
152,4.4,0.008112497104645535,5.484384106073516e-06,Timber,0,0,0
153,5.48,0.00201,8.69e-06,Steel,0,0,0
154,2.55,0.00538,8.36e-05,Steel,0,0,0
155,4.6,0.00459,5.79e-05,Steel,0,0,0
156,8.3,0.01548822615402809,1.9990429116526648e-05,Timber,0,0,0
157,7.23,0.00239,1.32e-05,Steel,0,0,0
158,3.16,0.01610874350541526,2.1624301443604858e-05,Timber,0,0,0
159,6.98,0.00164,5.41e-06,Steel,0,0,0
160,8.99,0.00239,1.32e-05,Steel,0,0,0
161,8.37,0.00334,2.77e-05,Steel,0,0,0
162,9.25,0.028580039537216988,6.806822166240718e-05,Timber,0,0,0
163,5.43,0.01273220583345921,1.3509088782131062e-05,Timber,0,0,0
164,2.29,0.017449030257226494,2.5372388076467144e-05,Timber,0,0,0
165,7.89,0.015047802342771388,1.8869696278926343e-05,Timber,0,0,0
166,3.37,0.013781289024702804,1.5826993931866164e-05,Timber,0,0,0
167,9.1,0.00459,5.79e-05,Steel,0,0,0
168,8.13,0.02865882178789872,6.844400552254486e-05,Timber,0,0,0
169,8.45,0.00239,1.32e-05,Steel,0,0,0
170,7.17,0.00201,8.69e-06,Steel,0,0,0
171,7.46,0.017716844680043614,2.6157215451399143e-05,Timber,0,0,0
172,6.11,0.00103,1.71e-06,Steel,0,0,0
173,1.43,0.00538,8.36e-05,Steel,0,0,0
174,2.37,0.038380765683253826,0.00012275693120273622,Timber,0,0,0
175,7.36,0.00334,2.77e-05,Steel,0,0,0
176,1.27,0.02601985025783199,5.641938395333328e-05,Timber,0,0,0
177,6.38,0.00334,2.77e-05,Steel,0,0,0
178,3.96,0.00334,2.77e-05,Steel,0,0,0
179,6.71,0.00239,1.32e-05,Steel,0,0,0
180,7.16,0.02817502882656511,6.615268744814791e-05,Timber,0,0,0
181,7.31,0.00239,1.32e-05,Steel,0,0,0
182,1.28,0.03909253381818571,0.00012735218336049946,Timber,0,0,0
183,5.36,0.00201,8.69e-06,Steel,0,0,0
184,9.21,0.025695300592713105,5.502070604582354e-05,Timber,0,0,0
185,5.7,0.00334,2.77e-05,Steel,0,0,0
186,3.9,0.00103,1.71e-06,Steel,0,0,0
187,9.25,0.026556033303299875,5.876857540049767e-05,Timber,0,0,0
188,6.62,0.013892612058392461,1.60837224837493e-05,Timber,0,0,0
189,7.1,0.03395065740558326,9.605392818927377e-05,Timber,0,0,0
190,1.89,0.00459,5.79e-05,Steel,0,0,0
191,8.43,0.03770715302300302,0.00011848578242501383,Timber,0,0,0
192,1.83,0.00334,2.77e-05,Steel,0,0,0
193,5.05,0.004642980825134321,1.7964392452137482e-06,Timber,0,0,0
194,2.48,0.00103,1.71e-06,Steel,0,0,0
195,6.8,0.015052957653131274,1.888262784224695e-05,Timber,0,0,0
196,2.43,0.00103,1.71e-06,Steel,0,0,0
197,4.05,0.033726823091905514,9.479154965605759e-05,Timber,0,0,0
198,6.11,0.00538,8.36e-05,Steel,0,0,0
199,2.23,0.008692120307878255,6.296079620552465e-06,Timber,0,0,0
200,9.79,0.00103,1.71e-06,Steel,0,0,0
201,4.77,0.00164,5.41e-06,Steel,0,0,0
202,9.78,0.004090034918774694,1.394032136399693e-06,Timber,0,0,0
203,3.17,0.008986798090961628,6.73021166064263e-06,Timber,0,0,0
204,7.57,0.00164,5.41e-06,Steel,0,0,0
205,7.82,0.00538,8.36e-05,Steel,0,0,0
206,7.58,0.008391794536061597,5.8685179612894405e-06,Timber,0,0,0
207,7.93,0.01714999055216851,2.4510181328289092e-05,Timber,0,0,0
208,8.66,0.005722047501386327,2.7284856340101254e-06,Timber,0,0,0
209,2.13,0.014437439920158637,1.736997262068252e-05,Timber,0,0,0
210,2.37,0.00885600437086508,6.535734451398452e-06,Timber,0,0,0
211,7.15,0.00239,1.32e-05,Steel,0,0,0
212,8.55,0.00201,8.69e-06,Steel,0,0,0
213,5.46,0.00201,8.69e-06,Steel,0,0,0
214,2.93,0.010251883461806673,8.758426209538763e-06,Timber,0,0,0
215,3.42,0.00538,8.36e-05,Steel,0,0,0
216,2.65,0.023492400296261092,4.599107263998068e-05,Timber,0,0,0
217,4.37,0.006054965699651924,3.0552174686634426e-06,Timber,0,0,0
218,5.92,0.00334,2.77e-05,Steel,0,0,0
219,5.95,0.027129055874481445,6.133213938672802e-05,Timber,0,0,0
220,3.48,0.00239,1.32e-05,Steel,0,0,0
221,3.85,0.037051174494554265,0.0001143991276188257,Timber,0,0,0
222,6.38,0.00239,1.32e-05,Steel,0,0,0
223,9.9,0.00201,8.69e-06,Steel,0,0,0
224,2.83,0.00538,8.36e-05,Steel,0,0,0
225,1.56,0.01613834134470692,2.1703838446523062e-05,Timber,0,0,0
226,4.12,0.015958647168791446,2.1223201621497936e-05,Timber,0,0,0
227,7.26,0.024098491139669678,4.83947729340615e-05,Timber,0,0,0
228,6.35,0.037870743393536854,0.00011951610043159295,Timber,0,0,0
229,7.81,0.00239,1.32e-05,Steel,0,0,0
230,8.91,0.0314494855487248,8.24225117732875e-05,Timber,0,0,0
231,6.27,0.00164,5.41e-06,Steel,0,0,0
232,8.64,0.009922570812500222,8.20478429409011e-06,Timber,0,0,0
233,8.09,0.013457697501329935,1.5092468503108498e-05,Timber,0,0,0
234,5.75,0.013698950512079795,1.5638437094367606e-05,Timber,0,0,0
235,5.48,0.01835298336283714,2.8069333193048068e-05,Timber,0,0,0
236,1.03,0.00164,5.41e-06,Steel,0,0,0
237,6.32,0.022212963472529365,4.111797885266032e-05,Timber,0,0,0
238,7.51,0.03841221701380182,0.00012295820132628382,Timber,0,0,0
239,8.59,0.029474490355887412,7.239546514494168e-05,Timber,0,0,0
240,8.42,0.01560520070939222,2.0293524098367956e-05,Timber,0,0,0
241,2.61,0.03705492654599457,0.00011442229844408777,Timber,0,0,0
242,6.93,0.00239,1.32e-05,Steel,0,0,0
243,3.87,0.00459,5.79e-05,Steel,0,0,0
244,5.02,0.00103,1.71e-06,Steel,0,0,0
245,8.96,0.00334,2.77e-05,Steel,0,0,0
246,5.33,0.012766863464135903,1.3582733559324015e-05,Timber,0,0,0
247,9.63,0.011440172986078287,1.0906463162616284e-05,Timber,0,0,0
248,2.0,0.00459,5.79e-05,Steel,0,0,0
249,9.43,0.004220085278434017,1.4840933131046262e-06,Timber,0,0,0
250,9.87,0.00239,1.32e-05,Steel,0,0,0
251,5.77,0.00201,8.69e-06,Steel,0,0,0
252,2.21,0.01984619168477683,3.282261036574209e-05,Timber,0,0,0
253,1.84,0.038766658468675316,0.00012523781740224297,Timber,0,0,0
254,5.99,0.00538,8.36e-05,Steel,0,0,0
255,3.56,0.028521556355038648,6.778993140947046e-05,Timber,0,0,0
256,7.54,0.00239,1.32e-05,Steel,0,0,0
257,2.86,0.00239,1.32e-05,Steel,0,0,0
258,2.79,0.00459,5.79e-05,Steel,0,0,0
259,6.89,0.00201,8.69e-06,Steel,0,0,0
260,6.3,0.00103,1.71e-06,Steel,0,0,0
261,3.91,0.01656825687892583,2.287559466717276e-05,Timber,0,0,0
262,1.65,0.025241209792151813,5.309322264761838e-05,Timber,0,0,0
263,8.05,0.00201,8.69e-06,Steel,0,0,0
264,4.49,0.00538,8.36e-05,Steel,0,0,0
265,5.5,0.00334,2.77e-05,Steel,0,0,0
266,4.01,0.00103,1.71e-06,Steel,0,0,0
267,5.22,0.00103,1.71e-06,Steel,0,0,0
268,6.17,0.00103,1.71e-06,Steel,0,0,0
269,1.11,0.02816513879749088,6.610625362349385e-05,Timber,0,0,0
270,9.12,0.00103,1.71e-06,Steel,0,0,0
271,5.85,0.02903164691845677,7.023637689982837e-05,Timber,0,0,0
272,8.28,0.00201,8.69e-06,Steel,0,0,0
273,6.4,0.005616006260666497,2.6282938599871074e-06,Timber,0,0,0
274,7.39,0.00164,5.41e-06,Steel,0,0,0
275,5.75,0.00201,8.69e-06,Steel,0,0,0
276,5.96,0.00201,8.69e-06,Steel,0,0,0
277,7.91,0.00625888033437324,3.2644652533336733e-06,Timber,0,0,0
278,1.5,0.02069796935987516,3.570049463519425e-05,Timber,0,0,0
279,6.85,0.004197000196779377,1.4679008876471773e-06,Timber,0,0,0
280,7.51,0.025833910731267586,5.561591197259188e-05,Timber,0,0,0
281,5.6,0.00103,1.71e-06,Steel,0,0,0
282,5.67,0.037066983793886316,0.0001144967739646859,Timber,0,0,0
283,1.99,0.01463669480772716,1.7852736241212267e-05,Timber,0,0,0
284,1.81,0.017246005063480424,2.4785390887466035e-05,Timber,0,0,0
285,5.11,0.00164,5.41e-06,Steel,0,0,0
286,9.28,0.00459,5.79e-05,Steel,0,0,0
287,8.87,0.00965752605283926,7.772317455105756e-06,Timber,0,0,0
288,3.42,0.019502372610177156,3.169521145218234e-05,Timber,0,0,0
289,9.41,0.004990068933984276,2.075065663826247e-06,Timber,0,0,0
290,2.69,0.02981835154200698,7.409450739022585e-05,Timber,0,0,0
291,4.56,0.007910349753872125,5.214469435715399e-06,Timber,0,0,0
292,3.65,0.030664986813218775,7.836178468790678e-05,Timber,0,0,0
293,6.68,0.00164,5.41e-06,Steel,0,0,0
294,7.32,0.00103,1.71e-06,Steel,0,0,0
295,8.04,0.00459,5.79e-05,Steel,0,0,0
296,6.75,0.029922790404586588,7.461444879973494e-05,Timber,0,0,0
297,3.9,0.0292758270142635,7.142283728075671e-05,Timber,0,0,0
298,8.68,0.00334,2.77e-05,Steel,0,0,0
299,2.96,0.018665626359578233,2.9033800616281812e-05,Timber,0,0,0
300,4.84,0.0235620692589326,4.626425898022805e-05,Timber,0,0,0
301,4.53,0.030680843938178694,7.844284872990636e-05,Timber,0,0,0
302,9.98,0.00239,1.32e-05,Steel,0,0,0
303,2.14,0.00103,1.71e-06,Steel,0,0,0
304,3.49,0.03791270895560059,0.00011978112502933976,Timber,0,0,0
305,5.17,0.025923448807280834,5.600209983864251e-05,Timber,0,0,0
306,3.33,0.00538,8.36e-05,Steel,0,0,0
307,8.75,0.009766442071197869,7.948615894171977e-06,Timber,0,0,0
308,9.49,0.00538,8.36e-05,Steel,0,0,0
309,7.53,0.039062768244949905,0.00012715832191322223,Timber,0,0,0
310,1.54,0.0357029482339415,0.00010622504271629223,Timber,0,0,0
311,7.75,0.03092136169367575,7.967755074925984e-05,Timber,0,0,0
312,2.32,0.00538,8.36e-05,Steel,0,0,0
313,5.48,0.00459,5.79e-05,Steel,0,0,0
314,8.38,0.020233966227846966,3.411778244247097e-05,Timber,0,0,0
315,6.75,0.00103,1.71e-06,Steel,0,0,0
316,2.87,0.00538,8.36e-05,Steel,0,0,0
317,6.19,0.030473855707922024,7.738799014227097e-05,Timber,0,0,0
318,8.23,0.00239,1.32e-05,Steel,0,0,0
319,1.33,0.00201,8.69e-06,Steel,0,0,0
320,2.69,0.017606392874066894,2.5832089169666123e-05,Timber,0,0,0
321,9.87,0.00538,8.36e-05,Steel,0,0,0
322,2.81,0.019022822762212857,3.0155648820213632e-05,Timber,0,0,0
323,1.35,0.02934620881589049,7.176666432215405e-05,Timber,0,0,0
324,5.89,0.00334,2.77e-05,Steel,0,0,0
325,9.38,0.00164,5.41e-06,Steel,0,0,0
326,5.33,0.00334,2.77e-05,Steel,0,0,0
327,8.26,0.00239,1.32e-05,Steel,0,0,0
328,1.11,0.030876222562473694,7.944509331061748e-05,Timber,0,0,0
329,2.23,0.030228313824259122,7.61459130548246e-05,Timber,0,0,0
330,2.03,0.00459,5.79e-05,Steel,0,0,0
331,6.57,0.008353752001392333,5.815431041730534e-06,Timber,0,0,0
332,9.38,0.00201,8.69e-06,Steel,0,0,0
333,6.71,0.00201,8.69e-06,Steel,0,0,0
334,1.35,0.00201,8.69e-06,Steel,0,0,0
335,1.09,0.00334,2.77e-05,Steel,0,0,0
336,3.17,0.02742539719522959,6.26793676096756e-05,Timber,0,0,0
337,3.84,0.02408399251396755,4.8336557951070416e-05,Timber,0,0,0
338,7.35,0.031395454538471645,8.213954713976998e-05,Timber,0,0,0
339,1.04,0.00538,8.36e-05,Steel,0,0,0
340,8.48,0.00164,5.41e-06,Steel,0,0,0
341,4.63,0.01817240879716972,2.7519703457620953e-05,Timber,0,0,0
342,7.56,0.025371580959491526,5.364309336533608e-05,Timber,0,0,0
343,9.14,0.00334,2.77e-05,Steel,0,0,0
344,9.83,0.00459,5.79e-05,Steel,0,0,0
345,9.63,0.00239,1.32e-05,Steel,0,0,0
346,1.51,0.00164,5.41e-06,Steel,0,0,0
347,6.33,0.008461886171701544,5.966959798569484e-06,Timber,0,0,0
348,2.24,0.014038595128146083,1.642351276433391e-05,Timber,0,0,0
349,8.37,0.00164,5.41e-06,Steel,0,0,0
350,7.79,0.030212199875475677,7.60647517763077e-05,Timber,0,0,0
351,7.36,0.0391834232485829,0.0001279450547897989,Timber,0,0,0
352,9.19,0.012021004490807664,1.2042045747334834e-05,Timber,0,0,0
353,9.55,0.0043700724427432345,1.5914610962353185e-06,Timber,0,0,0
354,3.64,0.022871998281168107,4.359402544781307e-05,Timber,0,0,0
355,7.85,0.038076807993720985,0.00012082027558255786,Timber,0,0,0
356,2.97,0.00334,2.77e-05,Steel,0,0,0
357,5.83,0.037135514230651145,0.00011492053476457448,Timber,0,0,0
358,5.28,0.026593063946856694,5.893258750680078e-05,Timber,0,0,0
359,7.82,0.00164,5.41e-06,Steel,0,0,0
360,7.49,0.00239,1.32e-05,Steel,0,0,0
361,3.22,0.00538,8.36e-05,Steel,0,0,0
362,9.07,0.021510498136514615,3.855846084008323e-05,Timber,0,0,0
363,2.61,0.027693619753535577,6.391138125445133e-05,Timber,0,0,0
364,8.3,0.018443889982887512,2.834808980840486e-05,Timber,0,0,0
365,7.49,0.01894052073262726,2.9895277135256923e-05,Timber,0,0,0
366,7.96,0.015675449668255834,2.0476643525168495e-05,Timber,0,0,0
367,3.46,0.00334,2.77e-05,Steel,0,0,0
368,7.16,0.00103,1.71e-06,Steel,0,0,0
369,9.66,0.03602635005933294,0.00010815815821646654,Timber,0,0,0
370,6.69,0.00201,8.69e-06,Steel,0,0,0
371,3.63,0.016354287075528127,2.228855881239886e-05,Timber,0,0,0
372,4.06,0.00239,1.32e-05,Steel,0,0,0
373,8.43,0.00164,5.41e-06,Steel,0,0,0
374,8.12,0.01622431600927613,2.1935702497404482e-05,Timber,0,0,0
375,8.55,0.00164,5.41e-06,Steel,0,0,0
376,5.42,0.00538,8.36e-05,Steel,0,0,0
377,3.76,0.039697002320405114,0.00013132099943552074,Timber,0,0,0
378,4.98,0.00334,2.77e-05,Steel,0,0,0
379,9.4,0.00164,5.41e-06,Steel,0,0,0
380,4.12,0.00103,1.71e-06,Steel,0,0,0
381,2.56,0.00459,5.79e-05,Steel,0,0,0
382,2.73,0.00239,1.32e-05,Steel,0,0,0
383,8.84,0.00239,1.32e-05,Steel,0,0,0
384,4.61,0.00164,5.41e-06,Steel,0,0,0
385,2.78,0.00538,8.36e-05,Steel,0,0,0
386,3.22,0.00239,1.32e-05,Steel,0,0,0
387,3.73,0.00538,8.36e-05,Steel,0,0,0
388,2.85,0.00103,1.71e-06,Steel,0,0,0
389,1.53,0.03830826740510382,0.00012229361263174497,Timber,0,0,0
390,5.51,0.030971636521604222,7.993685573553071e-05,Timber,0,0,0
391,8.49,0.00103,1.71e-06,Steel,0,0,0
392,9.94,0.00239,1.32e-05,Steel,0,0,0
393,2.47,0.03638649035290098,0.00011033139001681299,Timber,0,0,0
394,8.02,0.005667590906610928,2.6767988903915735e-06,Timber,0,0,0
395,6.7,0.00459,5.79e-05,Steel,0,0,0
396,8.58,0.00164,5.41e-06,Steel,0,0,0
397,8.24,0.00334,2.77e-05,Steel,0,0,0
398,4.1,0.00103,1.71e-06,Steel,0,0,0
399,3.65,0.00538,8.36e-05,Steel,0,0,0
400,5.0,0.00201,8.69e-06,Steel,0,0,0
401,5.19,0.00538,8.36e-05,Steel,0,0,0
402,3.76,0.00538,8.36e-05,Steel,0,0,0
403,5.07,0.018201876591631486,2.760902595474852e-05,Timber,0,0,0
404,6.04,0.024638695848388313,5.058877775911562e-05,Timber,0,0,0
405,5.06,0.00334,2.77e-05,Steel,0,0,0
406,9.24,0.024448478976947578,4.981067702385398e-05,Timber,0,0,0
407,5.44,0.01767111429632405,2.6022356706145686e-05,Timber,0,0,0
408,4.41,0.02846957863343351,6.754307563043781e-05,Timber,0,0,0
409,2.1,0.007849802451201699,5.134949876907683e-06,Timber,0,0,0
410,9.49,0.011706273332800103,1.1419736278518902e-05,Timber,0,0,0
411,2.05,0.00239,1.32e-05,Steel,0,0,0
412,6.93,0.00459,5.79e-05,Steel,0,0,0
413,5.65,0.00103,1.71e-06,Steel,0,0,0
414,4.09,0.026819752504237432,5.994159369904583e-05,Timber,0,0,0
415,5.87,0.00538,8.36e-05,Steel,0,0,0
416,1.43,0.022391827139467656,4.178282688698336e-05,Timber,0,0,0
417,9.66,0.0164476886157457,2.2543871733377558e-05,Timber,0,0,0
418,4.2,0.00334,2.77e-05,Steel,0,0,0
419,7.66,0.00103,1.71e-06,Steel,0,0,0
420,5.89,0.01127023476326873,1.0584849301599247e-05,Timber,0,0,0
421,9.28,0.018541689319541324,2.86495202351994e-05,Timber,0,0,0
422,3.76,0.00164,5.41e-06,Steel,0,0,0
423,2.26,0.005407170159305068,2.4364574276399323e-06,Timber,0,0,0
424,9.43,0.03140581032342883,8.219374350593242e-05,Timber,0,0,0
425,2.25,0.03387084961733319,9.560287115000002e-05,Timber,0,0,0
426,7.67,0.00459,5.79e-05,Steel,0,0,0
427,2.86,0.0042230557492977,1.486183321806363e-06,Timber,0,0,0
428,8.17,0.006457953389786779,3.4754301653882124e-06,Timber,0,0,0
429,7.8,0.02071039518954364,3.5743372408922696e-05,Timber,0,0,0
430,8.29,0.00459,5.79e-05,Steel,0,0,0
431,6.27,0.02595899471411217,5.6155783880608644e-05,Timber,0,0,0
432,6.35,0.00538,8.36e-05,Steel,0,0,0
